 Date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close
2/27/2003,354.35,345.25,356.9,345.45,345.45
2/26/2003,351.85,351.25,355.95,354.35,354.35
2/25/2003,357.75,350.8,360.4,351.85,351.85
2/24/2003,351.05,350.25,357.75,357.75,357.75
2/21/2003,352.25,350.75,354.75,351.35,351.35
2/20/2003,349.45,349.45,354.45,352.25,352.25
2/19/2003,343.55,342.25,349.85,349.45,349.45
2/18/2003,345.55,342.55,348.55,343.55,343.55
2/17/2003,348.45,341.25,348.75,345.55,345.55
2/14/2003,356.55,348.55,358.1,351.55,351.55
2/13/2003,352.75,348.55,358.55,356.55,356.55
2/12/2003,363.45,351.38,365.5,352.75,352.75
2/11/2003,362.15,360.3,365.5,363.88,363.88
2/10/2003,369.65,362.15,373.13,362.15,362.15
2/7/2003,369.18,366.75,374.65,369.75,369.75
2/6/2003,370.6,368.05,376.45,370.05,370.05
2/5/2003,381,370.25,389.05,371.75,371.75
2/4/2003,371.35,371.25,382.6,381.25,381.25
2/3/2003,367.9,367.65,371.95,371.05,371.05
1/31/2003,370.35,367.15,371.75,368.15,368.15
1/30/2003,365.95,362.65,370.38,370.35,370.35
1/29/2003,369.25,365.6,371.2,365.95,365.95
1/28/2003,369.65,365.65,370.3,369.25,369.25
1/27/2003,368.95,367.25,373.15,369.65,369.65
1/24/2003,363.05,362.75,370.15,368.25,368.25
1/23/2003,362.63,360.75,367.7,363.05,363.05
1/22/2003,357.75,357.35,362.75,361.85,361.85
1/21/2003,355.75,353.35,358.15,357.75,357.75
1/20/2003,356.85,355.65,357.15,355.75,355.75
1/17/2003,357.45,355.45,358.55,356.55,356.55
1/16/2003,350.75,350.35,358.85,357.45,357.45
1/15/2003,351.35,348.68,353.25,350.75,350.75
1/14/2003,354.35,351.28,355,351.35,351.35
1/13/2003,354.75,351.55,355.15,354.55,354.55
1/10/2003,352.5,350.5,356.3,354.75,354.75
1/9/2003,353.45,351.2,357.5,352.75,352.75
1/8/2003,347.25,345.2,355.63,353.63,353.63
1/7/2003,351.25,344.7,351.8,347.25,347.25
1/6/2003,349.85,349.85,357.1,351.25,351.25
1/3/2003,346.05,343.25,353.15,351.25,351.25
1/2/2003,348.05,342.45,348.05,346.05,346.05
1/1/2003,348.05,348.05,348.05,348.05,348.05
12/31/2002,343.65,341.4,348.15,348.05,348.05
12/30/2002,349,342.1,350.25,343.65,343.65
12/27/2002,349.65,346.85,351.3,349.25,349.25
12/26/2002,343.85,343.35,350.05,349.65,349.65
12/25/2002,346.55,343.85,347.15,343.85,343.85
12/24/2002,345.65,344.65,348.35,346.55,346.55
12/23/2002,340.95,340.65,346.35,345.65,345.65
12/20/2002,345.55,338.8,348.8,340.75,340.75
12/19/2002,345,343.55,354.25,345.55,345.55
12/18/2002,336.75,335.95,345,343.25,343.25
12/17/2002,336.65,335.85,342.45,336.75,336.75
12/16/2002,333.15,332.15,337.45,336.65,336.65
12/13/2002,331.35,330.05,335.75,333.15,333.15
12/12/2002,324.85,324.25,332.6,331.25,331.25
12/11/2002,323.65,322.65,325.25,324.85,324.85
12/10/2002,325.85,322.6,326.55,323.75,323.75
12/9/2002,326,324.8,326.55,326,326
12/6/2002,324.35,323.95,329,326.25,326.25
12/5/2002,321.9,321.05,325,324.65,324.65
12/4/2002,320.75,319.65,323.75,322.15,322.15
12/3/2002,317.75,317.05,321.08,320.75,320.75
12/2/2002,319.05,316.05,319.05,317.85,317.85
11/29/2002,318.05,318,319.25,318.15,318.15
11/28/2002,316.75,316.35,318.35,317.85,317.85
11/27/2002,318.35,316.75,318.85,316.75,316.75
11/26/2002,318.15,317.15,319.15,318.35,318.35
11/25/2002,320.25,317.05,321.25,318.15,318.15
11/22/2002,317.65,316.65,321.95,321.05,321.05
11/21/2002,317.85,317.35,318.75,317.65,317.65
11/20/2002,318.85,317.45,319.75,317.85,317.85
11/19/2002,319.35,318.55,320.55,318.95,318.95
11/18/2002,320.3,318.1,320.75,319.25,319.25
11/15/2002,318.35,318.05,321.15,320.55,320.55
11/14/2002,319.15,317.25,319.75,318.25,318.25
11/13/2002,324.25,316.8,325.1,319.15,319.15
11/12/2002,321.65,320.65,324.75,324.45,324.45
11/11/2002,321.55,319.75,321.85,321.75,321.75
11/8/2002,321.05,320.4,323.25,321.55,321.55
11/7/2002,318.15,318.15,321.15,321.05,321.05
11/6/2002,317.5,316.85,318.45,318.15,318.15
11/5/2002,318.55,317.75,319.9,317.75,317.75
11/4/2002,319.75,316.75,320.05,318.55,318.55
11/1/2002,317.75,317.55,321.55,319.75,319.75
10/31/2002,316.05,316.05,318.2,317.75,317.75
10/30/2002,316.85,315.95,317.45,316.05,316.05
10/29/2002,315.65,314.8,318.35,316.85,316.85
10/28/2002,313.55,313.05,315.65,315.65,315.65
10/25/2002,311.65,311.55,314.25,313.85,313.85
10/24/2002,311.95,308.75,312.6,311.65,311.65
10/23/2002,313.05,311.85,313.85,311.95,311.95
10/22/2002,311.05,310.85,313.65,313.05,313.05
10/21/2002,312.85,310.5,313.85,311.15,311.15
10/18/2002,311.45,310.75,313.55,312.85,312.85
10/17/2002,314.55,310,315.35,311.45,311.45
10/16/2002,313.5,313.45,315.15,314.55,314.55
10/15/2002,317.95,312.45,318.75,313.55,313.55
10/14/2002,316.75,316.75,318.85,317.95,317.95
10/11/2002,316.85,316.2,318.35,316.75,316.75
10/10/2002,320.05,316.25,321.05,316.85,316.85
10/9/2002,318.25,318.25,320.55,320.05,320.05
10/8/2002,322.45,317.95,322.55,318.25,318.25
10/7/2002,322.25,321.35,323.45,322.45,322.45
10/4/2002,321.65,319.4,322.85,322.25,322.25
10/3/2002,323.05,321.05,324.45,321.65,321.65
10/2/2002,320.35,320.05,323.05,323.05,323.05
10/1/2002,323.75,320.35,323.8,320.35,320.35
9/30/2002,319.95,319.65,325.25,323.55,323.55
9/27/2002,320.05,319.15,322.05,319.95,319.95
9/26/2002,322.25,318.8,323.5,320.05,320.05
9/25/2002,326.15,322.25,326.35,322.25,322.25
9/24/2002,323.25,322.45,327.95,326.15,326.15
9/23/2002,322.15,321.35,324.85,323.25,323.25
9/20/2002,323.35,320.35,324.15,322.15,322.15
9/19/2002,320.35,319.65,323.5,323.35,323.35
9/18/2002,318.35,316.55,321.4,320.35,320.35
9/17/2002,317.45,313.75,318.35,318.35,318.35
9/16/2002,317.15,315.3,318.25,317.45,317.45
9/13/2002,319.05,315.85,320.2,316.85,316.85
9/12/2002,317.25,316.75,320.15,319.05,319.05
9/11/2002,317.75,314.75,317.95,317.65,317.65
9/10/2002,321.25,317.45,321.25,317.75,317.75
9/9/2002,320.15,320.05,324.25,321.25,321.25
9/6/2002,319.25,317.85,321.85,320.25,320.25
9/5/2002,314.45,314.25,319.5,319.25,319.25
9/4/2002,314.15,312.65,315.95,314.65,314.65
9/3/2002,312.25,311.25,314.85,314.15,314.15
9/2/2002,312.75,311.95,312.85,312.25,312.25
8/30/2002,313.95,312.25,314.55,312.75,312.75
8/29/2002,310.05,309.85,313.55,313.45,313.45
8/28/2002,312.75,309.55,312.85,310.05,310.05
8/27/2002,309.45,308.45,313.23,312.75,312.75
8/26/2002,306.95,306.45,310.85,309.45,309.45
8/23/2002,307.05,304.45,307.55,307.05,307.05
8/22/2002,308.05,305.1,308.05,307.05,307.05
8/21/2002,309.25,306.4,309.85,308.05,308.05
8/20/2002,306.75,306.6,309.9,309.45,309.45
8/19/2002,313.95,304.6,314.4,306.75,306.75
8/16/2002,314.95,312.35,315.45,313.95,313.95
8/15/2002,311.65,311.55,316.18,314.65,314.65
8/14/2002,315.65,311.05,317.75,311.65,311.65
8/13/2002,314.25,313.7,315.65,315.65,315.65
8/12/2002,314.55,313.55,318.15,314.25,314.25
8/9/2002,310.65,308.43,315.2,314.55,314.55
8/8/2002,314.05,310.4,314.95,310.65,310.65
8/7/2002,306.35,306.15,315.73,314.05,314.05
8/6/2002,308.15,305.03,308.25,306.35,306.35
8/5/2002,307.35,306.15,309.93,308.15,308.15
8/2/2002,304.65,303.75,308.05,307.35,307.35
8/1/2002,303.55,298.95,305.3,304.65,304.65
7/31/2002,304.75,302.38,306.05,303.55,303.55
7/30/2002,302.55,302.55,305.85,304.75,304.75
7/29/2002,304.45,301.95,304.45,302.55,302.55
7/26/2002,310.05,300.75,310.65,303.75,303.75
7/25/2002,311.25,309.35,312.25,310.05,310.05
7/24/2002,313.25,307,314.35,311.25,311.25
7/23/2002,323.15,311.95,323.15,313.25,313.25
7/22/2002,323.95,322.3,325.85,323.15,323.15
7/19/2002,317.95,317.75,325.95,323.95,323.95
7/18/2002,317.75,316.55,318.2,317.95,317.95
7/17/2002,318.25,315.85,318.75,317.65,317.65
7/16/2002,317.95,316.9,320.9,318.25,318.25
7/15/2002,315.95,315.95,320.5,318.15,318.15
7/12/2002,316.55,315.15,317.2,316.05,316.05
7/11/2002,316.25,313.55,318.15,316.5,316.5
7/10/2002,316.65,314.25,317.35,316.35,316.35
7/9/2002,312.85,311.95,317.25,316.85,316.85
7/8/2002,311.45,310.15,313.35,312.85,312.85
7/5/2002,310.75,310.75,311.65,311.55,311.55
7/4/2002,311.15,310.75,311.65,310.75,310.75
7/3/2002,312.95,310.4,313.95,311.15,311.15
7/2/2002,315.15,312.65,316.15,312.95,312.95
7/1/2002,314.45,311.25,315.15,315.15,315.15
6/28/2002,318.25,311.9,321.15,314.45,314.45
6/27/2002,319.25,316.68,320.55,318.25,318.25
6/26/2002,321.45,319.25,325.75,319.25,319.25
6/25/2002,322.65,317.85,323.85,321.35,321.35
6/24/2002,324.65,322.25,327.05,322.45,322.45
6/21/2002,323.95,322.33,325.15,324.65,324.65
6/20/2002,320.75,320.15,324.68,323.95,323.95
6/19/2002,320.45,319.05,322.4,320.85,320.85
6/18/2002,316.85,316.75,320.35,320.05,320.05
6/17/2002,319.35,316.85,319.75,316.85,316.85
6/14/2002,318.15,317.95,323.08,319.35,319.35
6/13/2002,319.25,316.95,319.75,318.15,318.15
6/12/2002,321,318.95,322.05,319.25,319.25
6/11/2002,319.05,316.1,321.35,321.05,321.05
6/10/2002,324.55,317.8,324.75,319.05,319.05
6/7/2002,325.65,323.6,327.95,323.95,323.95
6/6/2002,321.45,321.1,325.85,325.65,325.65
6/5/2002,324.85,320.95,326.45,321.45,321.45
6/4/2002,327.15,327.15,330.55,327.85,327.85
6/3/2002,325.95,324.95,328.55,327.65,327.65
5/31/2002,324.95,324,329.5,326.55,326.55
5/30/2002,325.05,323.65,326.85,325.05,325.05
5/29/2002,324.35,323.05,327.65,325.05,325.05
5/28/2002,320.25,320.13,326.18,324.25,324.25
5/27/2002,320.55,320.15,321.78,320.25,320.25
5/24/2002,322.05,319.5,322.1,320.55,320.55
5/23/2002,317.95,315.75,323.98,322.05,322.05
5/22/2002,316.15,316.05,319.65,317.95,317.95
5/21/2002,315.95,314.15,317.25,316.15,316.15
5/20/2002,310.85,310.25,316.75,315.95,315.95
5/17/2002,310.05,309.25,312.35,311.05,311.05
5/16/2002,309.05,308.6,310.8,309.85,309.85
5/15/2002,307.65,306.45,309.15,309.05,309.05
5/14/2002,310.75,307.1,310.95,307.65,307.65
5/13/2002,310.85,309.35,311.8,310.85,310.85
5/10/2002,309.55,309.55,312.05,311.05,311.05
5/9/2002,308.15,308.05,310.35,309.55,309.55
5/8/2002,311.65,307.95,313.6,308.15,308.15
5/7/2002,311.45,308.85,313.9,311.45,311.45
5/6/2002,311.75,310.45,313.45,312.3,312.3
5/3/2002,307.85,307.55,313.55,311.95,311.95
5/2/2002,308.9,306.65,309.38,307.85,307.85
5/1/2002,308.25,306.95,311.05,308.75,308.75
4/30/2002,310.5,307.05,310.65,308.45,308.45
4/29/2002,311,309.45,312.5,311.1,311.1
4/26/2002,307.9,306.2,312,311.35,311.35
4/25/2002,304.05,304.05,309.1,307.65,307.65
4/24/2002,303.65,303.5,305.55,304.05,304.05
4/23/2002,302.9,301.95,304.75,303.65,303.65
4/22/2002,302,301.85,304.5,302.9,302.9
4/19/2002,303.65,301.25,303.9,302.35,302.35
4/18/2002,302.05,301.55,306.35,303.65,303.65
4/17/2002,298.75,298.1,302.7,302.05,302.05
4/16/2002,299.25,297.7,300.25,299,299
4/15/2002,302.15,299.65,302.95,299.85,299.85
4/12/2002,302.6,300.45,302.6,302.15,302.15
4/11/2002,301.25,301.05,303.45,302.6,302.6
4/10/2002,298.55,297.25,302.15,301.25,301.25
4/9/2002,300.5,298.33,300.55,298.55,298.55
4/8/2002,300.1,298.45,301.45,300.5,300.5
4/5/2002,301,298.25,302.35,300.05,300.05
4/4/2002,302.65,299.25,302.95,301,301
4/3/2002,305.85,301.15,306.95,302.55,302.55
4/2/2002,303.35,302.38,306.75,305.85,305.85
4/1/2002,302.5,301,304.05,303.35,303.35
3/29/2002,302.65,302.25,303.5,302.65,302.65
3/28/2002,302.15,300.55,304.78,302.65,302.65
3/27/2002,296.75,296.35,303.55,302.38,302.38
3/26/2002,298.35,295.85,298.35,296.75,296.75
3/25/2002,297.65,296.95,298.75,298.25,298.25
3/22/2002,293.15,293.05,297.88,297.75,297.75
3/21/2002,292.35,292,293.65,293.15,293.15
3/20/2002,293.2,291.7,293.7,292.45,292.45
3/19/2002,292.55,291.75,294.05,293.2,293.2
3/18/2002,290.05,290,292.95,292.57,292.57
3/15/2002,291.25,289.35,291.7,290.05,290.05
3/14/2002,293.35,290.65,293.7,291.25,291.25
3/13/2002,293.85,293,294.9,293.35,293.35
3/12/2002,290.7,290.5,294.85,293.85,293.85
3/11/2002,289.6,289.25,292.85,290.7,290.7
3/8/2002,289.55,287.7,290.35,289.75,289.75
3/7/2002,293.5,289.35,293.65,289.55,289.55
3/6/2002,293.95,292.45,295.05,293.5,293.5
3/5/2002,296.95,293.95,299.1,293.95,293.95
3/4/2002,297.85,296.6,300.12,296.85,296.85
3/1/2002,296.55,295.2,299.55,298.15,298.15
2/28/2002,296.35,295.9,298.13,296.55,296.55
2/27/2002,297.75,295.65,299.65,296.8,296.8
2/26/2002,292.55,292.18,298.15,297.75,297.75
2/25/2002,293,290.85,293.05,292.55,292.55
2/22/2002,293.88,291.6,294.63,292.75,292.75
2/21/2002,291.45,289.98,294.2,292.75,292.75
2/20/2002,293.1,290.75,294.65,291.45,291.45
2/19/2002,297.75,292.5,298.75,293.1,293.1
2/18/2002,298.75,296.88,299.58,297.75,297.75
2/15/2002,299.9,297.65,302,297.85,297.85
2/14/2002,299.5,297.65,300.65,300,300
2/13/2002,300.25,295.7,300.9,299.25,299.25
2/12/2002,299.5,297.35,302.25,300.25,300.25
2/11/2002,303.15,297.63,303.75,299.75,299.75
2/8/2002,301.5,301,308.55,303.75,303.75
2/7/2002,296.75,296.15,302.25,301.15,301.15
2/6/2002,297.55,295.85,306.65,297,297
2/5/2002,289.65,289.35,299.25,297.55,297.55
2/4/2002,286.25,285.4,290.05,289.9,289.9
2/1/2002,282.75,281.85,287.45,286.25,286.25
1/31/2002,281.95,280.75,283.1,282.55,282.55
1/30/2002,281.95,280.85,284,281.9,281.9
1/29/2002,278.75,277.55,282.1,281.85,281.85
1/28/2002,279.45,278.35,280.15,278.65,278.65
1/25/2002,278.8,277.75,279.95,279.45,279.45
1/24/2002,279.25,277.85,279.95,278.98,278.98
1/23/2002,282,278.45,283,279.25,279.25
1/22/2002,282.55,281.2,284.05,282,282
1/21/2002,283.55,282.05,284.05,282.55,282.55
1/18/2002,284.05,282.95,285.05,283.55,283.55
1/17/2002,287.15,284.05,288.85,284.05,284.05
1/16/2002,284.65,283.55,289.75,287.15,287.15
1/15/2002,285.35,283.05,285.55,284.65,284.65
1/14/2002,287.35,284.85,287.35,284.95,284.95
1/11/2002,286.4,285.45,288.15,287.55,287.55
1/10/2002,283.55,282.55,289.75,286.35,286.35
1/9/2002,279.05,278.75,284.65,283.95,283.95
1/8/2002,278.75,278.15,279.55,279.05,279.05
1/7/2002,278.9,277.8,280.45,278.75,278.75
1/4/2002,278.45,277.55,279.65,278.95,278.95
1/3/2002,278.75,277.05,280.15,278.45,278.45
1/2/2002,278.85,277.7,279.6,278.75,278.75
1/1/2002,278.95,278.95,278.95,278.95,278.95
12/31/2001,276.75,276.15,279.35,278.95,278.95
12/28/2001,277.05,276.05,278.3,276.55,276.55
12/27/2001,279.25,276.85,280.75,277.05,277.05
12/26/2001,278.75,278,279.65,279.38,279.38
12/25/2001,278.05,277.75,280.25,278.75,278.75
12/24/2001,277.7,277.45,278.88,278.05,278.05
12/21/2001,276.1,276.05,279.5,278.15,278.15
12/20/2001,276.15,275.6,276.95,276.25,276.25
12/19/2001,280.45,275.35,280.6,276.15,276.15
12/18/2001,278.25,278.05,281.25,280.45,280.45
12/17/2001,277.6,276.65,278.75,278.15,278.15
12/14/2001,274.5,274.05,279.45,278.45,278.45
12/13/2001,274.55,274,274.8,274.45,274.45
12/12/2001,272.75,272.4,274.65,274.55,274.55
12/11/2001,273,271.85,273.25,272.8,272.8
12/10/2001,274.55,271.45,274.58,273.15,273.15
12/7/2001,274.5,273.75,275.25,274.55,274.55
12/6/2001,274.45,273.6,275.05,274.55,274.55
12/5/2001,275.7,273.65,276.35,274.45,274.45
12/4/2001,277.25,275.6,277.55,275.7,275.7
12/3/2001,274.4,274.4,278.2,277.25,277.25
11/30/2001,273.65,273.65,276.13,274.4,274.4
11/29/2001,274.55,273.55,275.75,274.05,274.05
11/28/2001,273.75,273.45,275.55,274.35,274.35
11/27/2001,272.95,272.75,273.95,273.45,273.45
11/26/2001,273.05,272.45,273.5,273.15,273.15
11/23/2001,272.85,272.35,273.55,272.9,272.9
11/22/2001,273.15,272.15,273.65,272.85,272.85
11/21/2001,273.25,272.15,273.95,273.15,273.15
11/20/2001,272.95,272.55,274.35,273.48,273.48
11/19/2001,274.85,272.35,274.95,272.95,272.95
11/16/2001,275.35,273.85,275.85,274.85,274.85
11/15/2001,277.95,274.65,278.15,275.35,275.35
11/14/2001,277.55,277.08,279.55,278.3,278.3
11/13/2001,278.25,276,279.95,277.55,277.55
11/12/2001,277.45,277.45,282,278.25,278.25
11/9/2001,276.95,276.25,278.05,277.45,277.45
11/8/2001,280.75,276.45,280.78,276.75,276.75
11/7/2001,280.05,278.85,281.35,280.75,280.75
11/6/2001,279.05,278.35,280.75,280.25,280.25
11/5/2001,279.95,277.75,280.25,278.95,278.95
11/2/2001,279.65,279.55,280.85,279.95,279.95
11/1/2001,279.65,278.65,281.15,279.65,279.65
10/31/2001,280.5,278.3,281.65,279.65,279.65
10/30/2001,279.15,278.9,281.3,280.5,280.5
10/29/2001,277.35,277.05,279.45,279.28,279.28
10/26/2001,276.75,276.5,278.15,277.35,277.35
10/25/2001,275.45,275.05,277.55,277.25,277.25
10/24/2001,275.95,275.15,276.8,275.45,275.45
10/23/2001,275.55,274.25,276.58,275.95,275.95
10/22/2001,279.65,275.05,279.75,275.55,275.55
10/19/2001,279.78,277.65,280.45,279.65,279.65
10/18/2001,282.45,278.25,283.9,279.45,279.45
10/17/2001,281.35,281,283.55,282.45,282.45
10/16/2001,281.45,280.65,282.68,281.35,281.35
10/15/2001,284.45,281.15,285.8,281.45,281.45
10/12/2001,281.25,281.25,286.65,284.45,284.45
10/11/2001,284.85,280.25,285.5,281.25,281.25
10/10/2001,288,283.8,289.05,284.85,284.85
10/9/2001,291.9,287.95,292.05,288,288
10/8/2001,291,290.65,294.12,291.9,291.9
10/5/2001,289.85,289.85,292.38,291,291
10/4/2001,289.45,288.6,291.85,289.85,289.85
10/3/2001,289.45,289.05,291.45,289.45,289.45
10/2/2001,291.7,288.85,293,289.45,289.45
10/1/2001,292.25,290.25,293.2,291.7,291.7
9/28/2001,291.95,289.9,294.1,293.25,293.25
9/27/2001,293.05,289,293.58,291.95,291.95
9/26/2001,289.75,288.7,293.85,293.25,293.25
9/25/2001,289.25,286.75,290.7,289.75,289.75
9/24/2001,290.75,287.25,293,289.25,289.25
9/21/2001,288.65,288.25,295.1,291.45,291.45
9/20/2001,290.15,287.45,291.05,288.65,288.65
9/19/2001,287.75,286.5,292.25,290.5,290.5
9/18/2001,289.45,285.85,290.5,287.75,287.75
9/17/2001,289,285.35,294.5,289.45,289.45
9/14/2001,281.25,279,290,285.55,285.55
9/13/2001,278.25,278,282,281.25,281.25
9/12/2001,286.75,276.75,292.5,278.25,278.25
9/11/2001,271.75,271.3,292.5,286.25,286.25
9/10/2001,273.25,270.95,273.6,271.75,271.75
9/7/2001,273.05,272.2,274.75,273.15,273.15
9/6/2001,272.05,271.23,273.65,273.15,273.15
9/5/2001,271.65,271.25,272.85,272.05,272.05
9/4/2001,273.5,271.35,274.05,271.65,271.65
9/3/2001,274.45,273.4,274.45,273.5,273.5
8/31/2001,275.3,272.55,276.25,274.4,274.4
8/30/2001,273.65,272.3,275.75,275.25,275.25
8/29/2001,272.3,272.15,274.35,273.75,273.75
8/28/2001,272.85,270.6,272.95,272.25,272.25
8/27/2001,272.8,271.45,273.25,272.75,272.75
8/24/2001,275.35,272.05,275.8,272.85,272.85
8/23/2001,274.45,274.15,276.15,275.55,275.55
8/22/2001,275.05,274.45,278.1,274.55,274.55
8/21/2001,276.05,273.85,278.1,275.05,275.05
8/20/2001,279.25,275.95,279.6,276.05,276.05
8/17/2001,275.35,274.8,281.2,279.25,279.25
8/16/2001,275.85,274.65,276.85,275.35,275.35
8/15/2001,276.75,274.75,278,275.85,275.85
8/14/2001,275.95,273.75,276.95,276.75,276.75
8/13/2001,273.75,273.75,277.55,275.95,275.95
8/10/2001,274.15,272.6,277.15,274.55,274.55
8/9/2001,268.35,267.35,274.25,274.15,274.15
8/8/2001,267.65,266.35,268.95,268.35,268.35
8/7/2001,267.75,266.25,268.1,267.65,267.65
8/6/2001,268.5,267.05,268.85,267.75,267.75
8/3/2001,268.05,266.65,269.2,268.55,268.55
8/2/2001,267.95,267.05,268.65,268.05,268.05
8/1/2001,266.55,266.5,268.65,267.55,267.55
7/31/2001,265.25,264.25,267.25,266.65,266.65
7/30/2001,267.85,264.95,268.25,265.25,265.25
7/27/2001,266.45,264.85,268.05,267.55,267.55
7/26/2001,267.75,265.75,268.55,266.45,266.45
7/25/2001,269.75,267.25,269.85,267.75,267.75
7/24/2001,268.85,268.35,270.25,269.75,269.75
7/23/2001,270.15,268.75,270.15,268.85,268.85
7/20/2001,269.25,268.4,270.85,270.05,270.05
7/19/2001,270.75,267.85,271.88,269.55,269.55
7/18/2001,268.35,268.08,271.35,270.75,270.75
7/17/2001,267.15,266.75,268.45,268.35,268.35
7/16/2001,267.2,266.75,269.25,267.15,267.15
7/13/2001,266.85,266.15,267.7,267.35,267.35
7/12/2001,268.45,265.8,268.75,266.85,266.85
7/11/2001,266.35,266.05,269.85,268.45,268.45
7/10/2001,266.65,266.25,267.8,266.35,266.35
7/9/2001,266.5,265.55,267.2,266.65,266.65
7/6/2001,265.35,264.55,267.9,266.25,266.25
7/5/2001,267.95,264.95,268.15,265.35,265.35
7/4/2001,267.75,267.65,268.68,267.95,267.95
7/3/2001,269.55,267.65,270.1,267.75,267.75
7/2/2001,270.85,268.05,270.9,269.55,269.55
6/29/2001,269.25,269.15,272.48,270.85,270.85
6/28/2001,272.35,267.8,272.6,269.25,269.25
6/27/2001,276.15,271.45,277.95,272.35,272.35
6/26/2001,273.95,272.85,279.25,276.15,276.15
6/25/2001,272.55,272.5,275.35,273.95,273.95
6/22/2001,272.7,271.95,272.7,272.6,272.6
6/21/2001,272.75,271.4,274.15,272.95,272.95
6/20/2001,273.65,271.15,274.2,272.75,272.75
6/19/2001,272.75,272.05,275.05,273.65,273.65
6/18/2001,271.25,271.05,274.28,272.55,272.55
6/15/2001,276.35,270.15,276.5,271.55,271.55
6/14/2001,272.55,270.9,277.05,275.65,275.65
6/13/2001,271.75,269.5,273.65,272.35,272.35
6/12/2001,268.15,266.45,272.7,271.85,271.85
6/11/2001,273.25,266.7,273.75,268.15,268.15
6/8/2001,266.55,266.35,274.75,273.75,273.75
6/7/2001,266.25,265.75,266.85,266.35,266.35
6/6/2001,266.25,265.5,267.8,266.25,266.25
6/5/2001,265.65,264.95,266.85,266.25,266.25
6/4/2001,266.75,265.2,268.3,265.75,265.75
6/1/2001,265.85,265.3,267.8,267.05,267.05
5/31/2001,265.8,265.45,270.25,265.85,265.85
5/30/2001,273.6,265.25,275.25,266.05,266.05
5/29/2001,277.65,273.18,278.55,273.95,273.95
5/28/2001,277.65,276.25,278.38,277.65,277.65
5/25/2001,279.15,275.25,281.55,277.65,277.65
5/24/2001,283.75,276.09,287.7,279.25,279.25
5/23/2001,285.15,282.53,285.75,283.75,283.75
5/22/2001,285.45,281.8,286,285.35,285.35
5/21/2001,284.75,282.73,298.5,285.35,285.35
5/18/2001,273.75,272.05,287.75,287.55,287.55
5/17/2001,272.15,271.53,274.65,273.75,273.75
5/16/2001,268.45,268.2,272.65,272.25,272.25
5/15/2001,268.45,266.33,268.83,268.35,268.35
5/14/2001,268.05,267.45,269.2,268.35,268.35
5/11/2001,269.25,267.85,269.9,268.05,268.05
5/10/2001,270.05,268.25,270.83,269.25,269.25
5/9/2001,265.25,264.95,270.65,270.05,270.05
5/8/2001,266.25,264.78,266.35,264.95,264.95
5/7/2001,266.1,265.53,266.68,266.25,266.25
5/4/2001,266.25,265.35,267.53,266.15,266.15
5/3/2001,265.5,265,267.55,266.15,266.15
5/2/2001,264.55,263.8,265.7,265.5,265.5
5/1/2001,264.05,263.65,264.8,264.55,264.55
4/30/2001,264.05,263.18,264.18,264.05,264.05
4/27/2001,264.15,263.55,267.1,263.65,263.65
4/26/2001,262.45,262.05,264.6,264.15,264.15
4/25/2001,264.15,261.85,264.68,262.25,262.25
4/24/2001,263.75,262.95,265.05,264.15,264.15
4/23/2001,264.15,262.45,265.1,263.75,263.75
4/20/2001,265.45,263.45,265.65,264.65,264.65
4/19/2001,261.25,260.85,265.6,265.6,265.6
4/18/2001,261.05,258.55,262.3,261.25,261.25
4/17/2001,263.35,260.15,264.25,261,261
4/16/2001,259.25,259.25,264.1,263.35,263.35
4/13/2001,260.15,259.25,260.25,259.25,259.25
4/12/2001,258.8,258.45,261,260.15,260.15
4/11/2001,257.6,256.88,259.85,258.75,258.75
4/10/2001,258.55,256.5,259.3,257.65,257.65
4/9/2001,260.05,258.25,261.3,258.45,258.45
4/6/2001,258.55,257.7,260.45,260.05,260.05
4/5/2001,258.45,257.7,259.25,258.55,258.55
4/4/2001,257.05,256.5,260.85,258.45,258.45
4/3/2001,255.55,255.15,258.6,257.05,257.05
4/2/2001,258.05,254.65,258.55,255.55,255.55
3/30/2001,258.95,257.35,260.05,257.95,257.95
3/29/2001,260.05,258.45,260.95,258.95,258.95
3/28/2001,261.55,259.55,262.5,260.05,260.05
3/27/2001,262.45,261.1,263.55,261.55,261.55
3/26/2001,262.2,261.05,263.25,262.65,262.65
3/23/2001,262.05,261.85,264.1,262.3,262.3
3/22/2001,262.85,261.1,263.05,262.05,262.05
3/21/2001,261.55,260.95,263.45,262.95,262.95
3/20/2001,260.7,260.65,263.25,261.55,261.55
3/19/2001,259.35,258.75,262.15,260.75,260.75
3/16/2001,260.65,258.45,261.75,259.05,259.05
3/15/2001,263.15,259.9,263.93,260.65,260.65
3/14/2001,267.8,262.85,273.95,263.45,263.45
3/13/2001,272.55,267.6,272.75,267.85,267.85
3/12/2001,272.25,269.65,275.35,272.55,272.55
3/9/2001,266.15,265.75,272.48,271.75,271.75
3/8/2001,262.45,262.1,267.35,267.1,267.1
3/7/2001,260.75,260.15,263,262.45,262.45
3/6/2001,263.05,260.05,263.55,260.75,260.75
3/5/2001,263.45,261.95,263.45,263.05,263.05
3/2/2001,265.65,262.4,266.05,262.85,262.85
3/1/2001,267.15,265.15,268.15,265.65,265.65
