 Date,USDJPY Open,USDJPY Low,USDJPY High,USDJPY Close,USDJPY Adj. Close
5/19/2004,114.34,112.44,114.36,113.12,113.12
5/18/2004,114.35,113.39,114.71,114.29,114.29
5/17/2004,114.23,113.08,114.65,114.34,114.34
5/14/2004,114.51,113.97,114.88,114.25,114.25
5/13/2004,112.99,112.83,114.63,114.52,114.52
5/12/2004,113.15,112.44,113.51,113,113
5/11/2004,113.68,113.13,113.97,113.16,113.16
5/10/2004,112.3,112.16,114.16,113.68,113.68
5/7/2004,109.79,109.72,112.52,112.21,112.21
5/6/2004,108.73,108.58,109.89,109.76,109.76
5/5/2004,109.36,108.34,109.59,108.7,108.7
5/4/2004,110.34,109.25,110.61,109.36,109.36
5/3/2004,110.43,109.83,110.71,110.34,110.34
4/30/2004,109.86,109.79,110.63,110.52,110.52
4/29/2004,110.12,109.54,111.05,109.89,109.89
4/28/2004,109.44,108.78,110.24,110.1,110.1
4/27/2004,108.6,108.4,109.88,109.42,109.42
4/26/2004,108.97,108.31,109.34,108.61,108.61
4/23/2004,109.41,108.6,109.85,108.97,108.97
4/22/2004,109.39,109.14,109.89,109.41,109.41
4/21/2004,108.83,108.59,109.76,109.39,109.39
4/20/2004,108.45,107.71,108.87,108.78,108.78
4/19/2004,107.73,107.61,108.7,108.44,108.44
4/16/2004,108.29,107.52,108.88,107.82,107.82
4/15/2004,108.68,108.26,109.27,108.27,108.27
4/14/2004,106.58,106.57,108.99,108.65,108.65
4/13/2004,105.38,105.07,107.01,106.59,106.59
4/12/2004,106.32,105.28,106.44,105.39,105.39
4/9/2004,106.3,105.99,106.77,106.45,106.45
4/8/2004,105.24,105.22,106.43,106.29,106.29
4/7/2004,105.72,104.98,106.16,105.23,105.23
4/6/2004,104.92,104.89,107.24,105.75,105.75
4/5/2004,104.52,104.15,105.46,104.93,104.93
4/2/2004,103.83,103.66,104.78,104.51,104.51
4/1/2004,104.24,103.49,104.48,103.68,103.68
3/31/2004,105.76,103.42,105.92,104.23,104.23
3/30/2004,105.53,105.41,106.22,105.77,105.77
3/29/2004,105.57,105.26,105.96,105.54,105.54
3/26/2004,106.18,105.56,106.25,106.01,106.01
3/25/2004,106.23,105.77,106.48,106.18,106.18
3/24/2004,106.73,106.04,106.95,106.23,106.23
3/23/2004,106.88,106.47,106.95,106.77,106.77
3/22/2004,106.85,106.74,107.66,106.88,106.88
3/19/2004,106.84,106.63,107.33,106.67,106.67
3/18/2004,108.24,106.41,108.37,106.83,106.83
3/17/2004,108.81,107.97,108.98,108.28,108.28
3/16/2004,110.31,108.64,110.37,108.77,108.77
3/15/2004,110.68,109.19,111.07,110.31,110.31
3/12/2004,110.78,110.6,111.4,110.79,110.79
3/11/2004,110.89,110.45,111.08,110.78,110.78
3/10/2004,111.33,110.73,111.55,110.91,110.91
3/9/2004,111.21,110.24,111.63,111.32,111.32
3/8/2004,112.09,111.14,112.34,111.19,111.19
3/5/2004,111.1,111.01,112.28,112.04,112.04
3/4/2004,110.05,110.04,111.16,111.12,111.12
3/3/2004,110.09,110.03,110.5,110.05,110.05
3/2/2004,108.99,108.93,110.42,110.1,110.1
3/1/2004,109.04,108.91,109.43,108.99,108.99
2/27/2004,109.57,108.9,109.7,109.11,109.11
2/26/2004,108.99,108.78,109.84,109.57,109.57
2/25/2004,108.18,108.06,109.13,108.99,108.99
2/24/2004,108.38,108.09,108.74,108.18,108.18
2/23/2004,108.87,108.09,109.38,108.38,108.38
2/20/2004,107.02,106.88,109.34,109.04,109.04
2/19/2004,106.76,106.32,107.44,107.02,107.02
2/18/2004,105.67,105.52,107.14,106.76,106.76
2/17/2004,105.48,105.46,106.01,105.67,105.67
2/16/2004,105.48,105.41,105.53,105.47,105.47
2/13/2004,105.37,105.33,105.6,105.46,105.46
2/12/2004,105.48,105.31,105.54,105.37,105.37
2/11/2004,105.62,105.19,105.71,105.47,105.47
2/10/2004,105.57,105.36,105.89,105.62,105.62
2/9/2004,105.81,105.54,105.99,105.59,105.59
2/6/2004,105.83,105.4,106.8,105.49,105.49
2/5/2004,105.43,105.39,106.04,105.84,105.84
2/4/2004,105.47,105.33,105.64,105.43,105.43
2/3/2004,105.61,105.25,105.87,105.5,105.5
2/2/2004,105.62,105.37,105.8,105.61,105.61
1/30/2004,105.95,105.65,106.13,105.71,105.71
1/29/2004,106.22,105.65,106.31,105.95,105.95
1/28/2004,105.55,105.51,106.65,106.23,106.23
1/27/2004,106.39,105.46,106.43,105.55,105.55
1/26/2004,106.62,105.81,106.74,106.39,106.39
1/23/2004,106.04,105.76,106.81,106.75,106.75
1/22/2004,106.9,105.95,107,106.04,106.04
1/21/2004,107.07,106.6,107.29,106.9,106.9
1/20/2004,107.25,107,107.92,107.06,107.06
1/19/2004,106.61,106.48,107.49,107.25,107.25
1/16/2004,106.35,105.73,106.99,106.63,106.63
1/15/2004,106.16,106.02,106.49,106.35,106.35
1/14/2004,106.21,105.97,106.34,106.17,106.17
1/13/2004,106.63,106.12,106.72,106.22,106.22
1/12/2004,106.64,106.4,106.75,106.64,106.64
1/9/2004,106.18,106.16,108.28,106.8,106.8
1/8/2004,106.17,106.13,106.25,106.2,106.2
1/7/2004,106.17,105.93,106.43,106.17,106.17
1/6/2004,106.2,106.05,106.41,106.18,106.18
1/5/2004,106.98,106.06,107.2,106.2,106.2
1/2/2004,107.22,106.85,107.51,107.06,107.06
1/1/2004,107.22,107.18,107.49,107.45,107.45
12/31/2003,106.98,106.88,107.72,107.22,107.22
12/30/2003,107.02,106.91,107.14,106.98,106.98
12/29/2003,107.08,106.9,107.39,107.03,107.03
12/26/2003,107.17,106.93,107.55,107.46,107.46
12/25/2003,107.37,107.12,107.39,107.26,107.26
12/24/2003,107.53,107.13,107.55,107.36,107.36
12/23/2003,107.55,107.27,107.59,107.43,107.43
12/22/2003,107.59,107.31,107.95,107.57,107.57
12/19/2003,107.62,107.56,108,107.82,107.82
12/18/2003,107.43,107.34,108.1,107.63,107.63
12/17/2003,107.52,107.23,107.87,107.41,107.41
12/16/2003,107.55,107.4,107.84,107.51,107.51
12/15/2003,108.33,107.38,108.39,107.55,107.55
12/12/2003,108.06,107.66,108.09,107.78,107.78
12/11/2003,108.46,107.95,108.47,108.03,108.03
12/10/2003,107.27,107.07,108.76,108.45,108.45
12/9/2003,107.4,106.74,107.58,107.27,107.27
12/8/2003,107.69,107.11,107.79,107.41,107.41
12/5/2003,108.2,107.54,108.41,107.69,107.69
12/4/2003,108.28,107.97,108.51,108.21,108.21
12/3/2003,108.58,108.12,108.88,108.29,108.29
12/2/2003,109.43,108.56,109.84,108.58,108.58
12/1/2003,109.71,109.09,110.03,109.41,109.41
11/28/2003,109.14,109.09,109.68,109.63,109.63
11/27/2003,109.1,108.9,109.31,109.09,109.09
11/26/2003,109.4,108.88,109.82,109.09,109.09
11/25/2003,109.32,109.26,110.06,109.4,109.4
11/24/2003,108.9,108.78,109.5,109.35,109.35
11/21/2003,109.03,108.68,109.39,108.77,108.77
11/20/2003,109.3,108.6,109.31,109.03,109.03
11/19/2003,107.97,107.55,109.38,109.32,109.32
11/18/2003,108.91,107.95,109.11,107.95,107.95
11/17/2003,108.31,108.09,109.74,108.92,108.92
11/14/2003,108.12,107.98,108.54,108.35,108.35
11/13/2003,108.87,108.09,108.89,108.11,108.11
11/12/2003,108.69,108.46,109.18,108.87,108.87
11/11/2003,108.82,108.42,109.13,108.71,108.71
11/10/2003,109.33,107.87,109.64,108.84,108.84
11/7/2003,110.21,109.06,110.4,109.39,109.39
11/6/2003,109.88,109.84,110.29,110.24,110.24
11/5/2003,109.57,109.5,110.06,109.89,109.89
11/4/2003,110.96,109.39,111,109.56,109.56
11/3/2003,109.9,109.72,111.5,110.96,110.96
10/31/2003,108.75,108.64,110.23,109.94,109.94
10/30/2003,108.32,107.99,108.91,108.74,108.74
10/29/2003,108.28,107.86,108.38,108.32,108.32
10/28/2003,108.53,108.19,108.65,108.28,108.28
10/27/2003,109.47,108.3,109.47,108.53,108.53
10/24/2003,109.51,109.05,110.01,109.25,109.25
10/23/2003,108.98,108.88,109.87,109.51,109.51
10/22/2003,109.49,108.83,109.7,108.99,108.99
10/21/2003,110.38,109.42,110.46,109.49,109.49
10/20/2003,109.01,108.79,110.59,110.38,110.38
10/17/2003,109.97,109.29,110.03,109.38,109.38
10/16/2003,109.54,109.23,110.33,109.97,109.97
10/15/2003,108.87,108.78,109.82,109.54,109.54
10/14/2003,108.93,108.68,110.25,108.87,108.87
10/13/2003,108.48,108.31,109.04,108.93,108.93
10/10/2003,109.09,108.31,109.3,108.66,108.66
10/9/2003,109.61,108.89,109.61,109.08,109.08
10/8/2003,109.93,109.39,110.05,109.61,109.61
10/7/2003,110.98,109.37,111.13,109.93,109.93
10/6/2003,111.02,110.81,111.35,110.99,110.99
10/3/2003,110.68,110.27,111.05,110.93,110.93
10/2/2003,110.67,110.55,111.31,110.71,110.71
10/1/2003,111.51,110.56,111.61,110.67,110.67
9/30/2003,110.76,110.12,112.09,111.5,111.5
9/29/2003,111.78,110.73,111.81,110.78,110.78
9/26/2003,112.23,111.63,112.32,111.73,111.73
9/25/2003,111.74,111.47,112.35,112.23,112.23
9/24/2003,112.29,111.26,112.4,111.73,111.73
9/23/2003,112.23,110.9,112.38,112.29,112.29
9/22/2003,114,111.39,114.03,112.21,112.21
9/19/2003,115.24,113.58,115.49,113.99,113.99
9/18/2003,116.02,114.77,116.17,115.25,115.25
9/17/2003,116.19,115.87,116.53,116.03,116.03
9/16/2003,117.48,116.04,117.49,116.19,116.19
9/15/2003,117.29,117.25,117.7,117.48,117.48
9/12/2003,117.11,116.74,117.53,117.29,117.29
9/11/2003,117.09,116.46,117.26,117.11,117.11
9/10/2003,116.84,116.67,117.25,117.09,117.09
9/9/2003,116.84,116.1,116.96,116.86,116.86
9/8/2003,116.84,116.39,117.72,116.84,116.84
9/5/2003,116.73,116.43,117.16,116.83,116.83
9/4/2003,115.89,115.81,117.1,116.73,116.73
9/3/2003,116.59,115.88,116.59,115.9,115.9
9/2/2003,116.56,115.83,117.25,116.58,116.58
9/1/2003,116.75,116.37,117.03,116.56,116.56
8/29/2003,117.33,116.17,117.41,116.92,116.92
8/28/2003,117.41,117.24,117.64,117.32,117.32
8/27/2003,117.36,117.32,118.02,117.41,117.41
8/26/2003,117.33,117.2,117.8,117.36,117.36
8/25/2003,117.68,117.17,117.68,117.32,117.32
8/22/2003,117.83,117.33,118.07,117.55,117.55
8/21/2003,118.09,117.56,118.38,117.81,117.81
8/20/2003,118.37,117.83,118.83,118.1,118.1
8/19/2003,119.45,118.24,119.84,118.37,118.37
8/18/2003,119.22,119.09,119.83,119.45,119.45
8/15/2003,119.11,118.78,119.31,119.2,119.2
8/14/2003,119.16,118.9,119.69,119.15,119.15
8/13/2003,118.74,118.53,119.48,119.15,119.15
8/12/2003,118.58,118.39,118.78,118.74,118.74
8/11/2003,119.07,118.2,119.18,118.6,118.6
8/8/2003,118.94,118.85,119.27,119.08,119.08
8/7/2003,120.21,118.83,120.3,118.96,118.96
8/6/2003,119.84,119.73,120.46,120.28,120.28
8/5/2003,120.32,119.78,120.63,119.85,119.85
8/4/2003,120.2,119.72,120.63,120.33,120.33
8/1/2003,120.55,119.82,120.7,120.12,120.12
7/31/2003,120.28,119.75,120.63,120.55,120.55
7/30/2003,119.94,119.65,120.66,120.27,120.27
7/29/2003,119.42,119.11,119.94,119.94,119.94
7/28/2003,118.98,118.85,119.6,119.43,119.43
7/25/2003,118.93,118.62,119.32,118.77,118.77
7/24/2003,118.78,118.56,119.33,118.91,118.91
7/23/2003,119.15,118.62,119.16,118.78,118.78
7/22/2003,118.42,118.42,119.39,119.16,119.16
7/21/2003,118.59,118.26,118.8,118.47,118.47
7/18/2003,118.81,118.27,119.26,118.52,118.52
7/17/2003,118.1,117.88,118.98,118.81,118.81
7/16/2003,117.94,117.84,118.68,118.1,118.1
7/15/2003,117.73,116.67,118.05,117.95,117.95
7/14/2003,117.84,117.31,117.85,117.74,117.74
7/11/2003,117.7,117.58,118.02,117.92,117.92
7/10/2003,117.82,117.51,118.06,117.69,117.69
7/9/2003,118.15,117.65,118.44,117.8,117.8
7/8/2003,118.18,117.65,118.7,118.14,118.14
7/7/2003,118.07,117.86,118.34,118.18,118.18
7/4/2003,118.18,118,118.47,118.14,118.14
7/3/2003,118.14,117.87,118.6,118.18,118.18
7/2/2003,119.42,117.92,119.48,118.13,118.13
7/1/2003,119.73,119.01,119.98,119.43,119.43
6/30/2003,119.74,119.64,120.25,119.8,119.8
6/27/2003,119.39,119.17,120.02,119.61,119.61
6/26/2003,118.03,117.93,119.48,119.37,119.37
6/25/2003,117.85,117.33,118.14,118.04,118.04
6/24/2003,117.78,117.63,118.09,117.86,117.86
6/23/2003,118.52,117.52,118.62,117.77,117.77
6/20/2003,118.39,118.03,118.63,118.35,118.35
6/19/2003,117.83,117.82,119.1,118.38,118.38
6/18/2003,118.13,117.76,118.74,117.84,117.84
6/17/2003,117.65,117.53,118.42,118.14,118.14
6/16/2003,117.34,117.18,117.78,117.64,117.64
6/13/2003,117.71,117.12,117.89,117.42,117.42
6/12/2003,117.78,117.51,117.95,117.69,117.69
6/11/2003,117.78,117.48,118.13,117.79,117.79
6/10/2003,118.17,117.6,118.4,117.79,117.79
6/9/2003,118.76,117.81,118.79,118.18,118.18
6/6/2003,117.64,117.6,118.93,118.66,118.66
6/5/2003,118.9,117.38,118.94,117.65,117.65
6/4/2003,119.22,118.39,119.4,118.91,118.91
6/3/2003,118.61,118.31,119.33,119.22,119.22
6/2/2003,119.62,118.33,119.67,118.59,118.59
5/30/2003,118.04,117.97,119.63,119.3,119.3
5/29/2003,118.64,117.95,119.15,118.02,118.02
5/28/2003,117.26,116.98,118.93,118.58,118.58
5/27/2003,116.85,116.22,117.35,117.27,117.27
5/26/2003,116.85,116.75,117.4,116.88,116.88
5/23/2003,117.2,116.76,117.45,116.91,116.91
5/22/2003,117.62,116.92,117.79,117.22,117.22
5/21/2003,116.74,116.56,117.79,117.61,117.61
5/20/2003,117.15,116.62,117.39,116.65,116.65
5/19/2003,115.47,115.07,117.48,117.15,117.15
5/16/2003,116.5,115.86,116.59,116.08,116.08
5/15/2003,116.26,115.34,116.64,116.54,116.54
5/14/2003,116.78,115.66,116.88,116.27,116.27
5/13/2003,116.99,116.38,117.51,116.78,116.78
5/12/2003,117.23,116.34,117.28,117.02,117.02
5/9/2003,117.06,117.06,117.61,117.4,117.4
5/8/2003,116.4,116.01,117.12,117.1,117.1
5/7/2003,117.55,116.08,117.82,116.44,116.44
5/6/2003,118.62,117.31,118.76,117.57,117.57
5/5/2003,119.02,118.51,119.1,118.55,118.55
5/2/2003,118.62,118.42,119.28,119.07,119.07
5/1/2003,118.84,118.18,118.99,118.6,118.6
4/30/2003,119.79,118.65,120,118.88,118.88
4/29/2003,120.45,119.64,120.71,119.77,119.77
4/28/2003,120.24,119.9,120.52,120.46,120.46
4/25/2003,119.98,119.72,121.12,120.21,120.21
4/24/2003,120.34,119.57,120.7,120.01,120.01
4/23/2003,119.95,119.8,120.63,120.37,120.37
4/22/2003,120.54,119.37,120.74,119.95,119.95
4/21/2003,119.65,119.56,120.67,120.51,120.51
4/18/2003,119.67,119.54,119.81,119.77,119.77
4/17/2003,119.56,118.95,119.74,119.65,119.65
4/16/2003,120.33,119.3,120.56,119.6,119.6
4/15/2003,120.35,120.03,120.69,120.32,120.32
4/14/2003,120.54,119.99,120.82,120.33,120.33
4/11/2003,119.67,119.52,120.85,120.55,120.55
4/10/2003,120.08,119.18,120.29,119.67,119.67
4/9/2003,119.85,119.65,120.66,120.09,120.09
4/8/2003,119.74,119.45,120.14,119.88,119.88
4/7/2003,120.32,119.67,120.89,119.73,119.73
4/4/2003,119.38,119.17,120.18,120,120
4/3/2003,118.94,118.54,119.69,119.37,119.37
4/2/2003,117.91,117.64,119.24,118.96,118.96
4/1/2003,118.07,117.83,118.49,117.92,117.92
3/31/2003,119.78,117.87,120.18,118.09,118.09
3/28/2003,120.01,119.49,120.41,119.89,119.89
3/27/2003,119.92,119.6,120.05,119.97,119.97
3/26/2003,120.06,119.85,120.48,119.94,119.94
3/25/2003,120.76,119.42,120.77,120.07,120.07
3/24/2003,121.07,120.38,121.32,120.74,120.74
3/21/2003,120.29,120.19,121.88,121.69,121.69
3/20/2003,120.4,119.76,120.49,120.32,120.32
3/19/2003,118.83,118.57,120.63,120.44,120.44
3/18/2003,118.55,118.48,119.18,118.87,118.87
3/17/2003,118.13,117.58,118.68,118.51,118.51
3/14/2003,118.57,118.05,118.78,118.32,118.32
3/13/2003,117.38,117.35,118.73,118.55,118.55
3/12/2003,117.1,117.02,117.53,117.38,117.38
3/11/2003,116.85,116.68,117.3,117.14,117.14
3/10/2003,117.09,116.43,117.14,116.84,116.84
3/7/2003,117.38,116.35,117.48,117.11,117.11
3/6/2003,117.24,117.17,117.59,117.4,117.4
3/5/2003,117.6,117.04,117.62,117.28,117.28
3/4/2003,117.61,117.47,118.09,117.65,117.65
3/3/2003,118.18,117.13,118.29,117.63,117.63
2/28/2003,117.73,117.62,118.27,118.1,118.1
2/27/2003,117.18,116.84,117.8,117.75,117.75
2/26/2003,117.36,117.05,117.63,117.17,117.17
2/25/2003,117.88,117.02,118.23,117.35,117.35
2/24/2003,118.8,117.61,118.92,117.84,117.84
2/21/2003,118.35,118.22,118.9,118.7,118.7
2/20/2003,118.72,118.13,119.07,118.34,118.34
2/19/2003,119.07,118.59,119.19,118.73,118.73
2/18/2003,120.35,118.72,120.35,119.1,119.1
2/17/2003,120.46,120,120.79,120.34,120.34
2/14/2003,120.56,120.14,120.82,120.47,120.47
2/13/2003,121.4,120.26,121.48,120.56,120.56
2/12/2003,121.08,120.49,121.47,121.45,121.45
2/11/2003,121.31,120.93,121.76,121.08,121.08
2/10/2003,120.39,120.26,121.39,121.31,121.31
2/7/2003,119.81,119.59,120.43,120.27,120.27
2/6/2003,120.03,119.59,120.25,119.8,119.8
2/5/2003,119.68,119.07,120.33,120.06,120.06
2/4/2003,120.28,119.63,120.57,119.66,119.66
2/3/2003,119.88,119.83,120.92,120.29,120.29
1/31/2003,118.96,118.87,120.05,119.87,119.87
1/30/2003,118.36,118.35,119.48,118.96,118.96
1/29/2003,118.76,117.88,118.79,118.36,118.36
1/28/2003,118.53,118.35,118.95,118.77,118.77
1/27/2003,117.84,117.57,119.29,118.56,118.56
1/24/2003,118.08,117.56,118.19,117.82,117.82
1/23/2003,118.3,117.67,118.83,118.12,118.12
1/22/2003,118.15,117.97,118.52,118.28,118.28
1/21/2003,118.02,117.99,119.12,118.16,118.16
1/20/2003,118.01,117.88,118.31,118.03,118.03
1/17/2003,117.8,117.47,118.17,117.83,117.83
1/16/2003,118.09,117.68,118.32,117.81,117.81
1/15/2003,118.16,117.82,118.64,118.1,118.1
1/14/2003,119.01,117.64,119.16,118.15,118.15
1/13/2003,119.18,118.77,119.45,118.99,118.99
1/10/2003,119.4,119.11,120.04,119.32,119.32
1/9/2003,119.13,118.75,119.59,119.37,119.37
1/8/2003,120.5,118.68,120.5,119.14,119.14
1/7/2003,119.21,119.19,120.58,120.48,120.48
1/6/2003,119.81,118.55,119.88,119.21,119.21
1/3/2003,120.09,119.6,120.28,119.63,119.63
1/2/2003,118.79,118.66,120.19,120.08,120.08
1/1/2003,118.79,118.79,118.79,118.79,118.79
12/31/2002,118.5,118.39,118.83,118.79,118.79
12/30/2002,119.88,118.31,120.02,118.52,118.52
12/27/2002,119.97,119.81,120.18,119.88,119.88
12/26/2002,120.31,119.92,120.42,119.96,119.96
12/25/2002,120.18,120.17,120.49,120.29,120.29
12/24/2002,120.44,120,120.51,120.29,120.29
12/23/2002,120.4,119.83,120.78,120.46,120.46
12/20/2002,120.59,120.33,120.99,120.39,120.39
12/19/2002,120.96,120.38,121.24,120.6,120.6
12/18/2002,121.3,120.88,121.69,121.02,121.02
12/17/2002,121.39,120.22,121.51,121.29,121.29
12/16/2002,120.66,120.43,121.47,121.38,121.38
12/13/2002,122.7,120.33,122.85,120.5,120.5
12/12/2002,123.6,122.5,123.87,122.7,122.7
12/11/2002,123.77,123.11,124.05,123.64,123.64
12/10/2002,123.37,123.08,123.85,123.77,123.77
12/9/2002,123.34,122.45,123.53,123.36,123.36
12/6/2002,124.95,122.53,125.51,123.51,123.51
12/5/2002,124.58,124.42,125.69,124.92,124.92
12/4/2002,124.36,124.17,125.01,124.56,124.56
12/3/2002,124.46,124.21,124.82,124.35,124.35
12/2/2002,122.58,122.55,125.01,124.45,124.45
11/29/2002,122.3,122.18,122.76,122.55,122.55
11/28/2002,122.33,121.99,122.44,122.29,122.29
11/27/2002,121.71,121.35,122.44,122.32,122.32
11/26/2002,122.13,121.54,122.18,121.6,121.6
11/25/2002,123.07,121.76,123.19,122.14,122.14
11/22/2002,122.61,122.47,122.97,122.81,122.81
11/21/2002,122.74,121.93,122.95,122.62,122.62
11/20/2002,122.3,122.17,122.75,122.73,122.73
11/19/2002,121.02,120.82,122.5,122.29,122.29
11/18/2002,120.4,120.3,121.3,121.07,121.07
11/15/2002,120.45,120.26,120.9,120.49,120.49
11/14/2002,120,119.66,120.69,120.43,120.43
11/13/2002,119.58,119.5,120.31,120.08,120.08
11/12/2002,119.68,119.3,119.87,119.6,119.6
11/11/2002,119.97,119.11,120.09,119.67,119.67
11/8/2002,121.16,119.56,121.35,119.84,119.84
11/7/2002,121.72,121.1,121.94,121.15,121.15
11/6/2002,121.83,121.67,122.65,121.72,121.72
11/5/2002,122.2,121.39,122.28,121.87,121.87
11/4/2002,122.2,122.1,122.58,122.19,122.19
11/1/2002,122.46,121.64,122.82,122.17,122.17
10/31/2002,122.93,122.39,123.2,122.48,122.48
10/30/2002,123.08,122.54,123.21,122.93,122.93
10/29/2002,123.53,122.35,123.75,123.07,123.07
10/28/2002,124.28,123.5,124.99,123.53,123.53
10/25/2002,124.45,123.64,124.67,124.33,124.33
10/24/2002,124.59,123.91,124.87,124.44,124.44
10/23/2002,125.17,123.85,125.26,124.6,124.6
10/22/2002,124.92,124.71,125.45,125.15,125.15
10/21/2002,125.45,124.53,125.64,124.91,124.91
10/18/2002,125.07,124.95,125.6,125.51,125.51
10/17/2002,124.49,124.08,125.15,125.12,125.12
10/16/2002,124.67,123.94,125,124.51,124.51
10/15/2002,124.33,124.22,124.97,124.68,124.68
10/14/2002,124.11,123.81,124.35,124.33,124.33
10/11/2002,123.65,123.41,124.47,124.05,124.05
10/10/2002,123.28,123.03,123.73,123.64,123.64
10/9/2002,124.28,123.18,124.39,123.28,123.28
10/8/2002,124.34,123.98,124.61,124.3,124.3
10/7/2002,123.28,123.08,124.44,124.35,124.35
10/4/2002,122.63,122.33,123.31,123.29,123.29
10/3/2002,122.87,122.4,123.11,122.61,122.61
10/2/2002,122.63,122.56,123.35,122.88,122.88
10/1/2002,121.8,121.63,122.78,122.63,122.63
9/30/2002,122.64,121.12,122.81,121.81,121.81
9/27/2002,122.07,122.02,123.22,122.52,122.52
9/26/2002,122.87,121.87,123.06,122.06,122.06
9/25/2002,123.33,122.04,123.41,122.87,122.87
9/24/2002,123.9,122.96,124.03,123.31,123.31
9/23/2002,123.55,122.9,124.21,123.91,123.91
9/20/2002,121.35,121.3,123.72,123.4,123.4
9/19/2002,121.54,120.94,121.93,121.32,121.32
9/18/2002,122.05,121.39,122.93,121.51,121.51
9/17/2002,122.23,121.95,123.41,122.04,122.04
9/16/2002,121.89,121.7,122.46,122.25,122.25
9/13/2002,120.1,119.47,122.26,121.7,121.7
9/12/2002,120.31,119.78,120.67,120.14,120.14
9/11/2002,119.8,119.65,120.69,120.31,120.31
9/10/2002,119.5,118.37,120.11,119.84,119.84
9/9/2002,118.56,118.24,119.29,118.91,118.91
9/6/2002,118.35,117.99,118.88,118.54,118.54
9/5/2002,118.03,117.36,118.52,118.31,118.31
9/4/2002,116.96,116.94,118.35,118.02,118.02
9/3/2002,118.14,116.87,118.17,116.95,116.95
9/2/2002,118.5,117.97,118.8,118.13,118.13
8/30/2002,118.3,117.76,118.76,118.46,118.46
8/29/2002,118.87,117.5,119.08,118.28,118.28
8/28/2002,118.27,117.94,118.95,118.88,118.88
8/27/2002,119.75,117.98,119.89,118.22,118.22
8/26/2002,119.54,119.36,119.88,119.74,119.74
8/23/2002,119.88,119.48,120.28,119.65,119.65
8/22/2002,118.52,118.44,119.98,119.88,119.88
8/21/2002,118.81,117.77,118.86,118.51,118.51
8/20/2002,118.64,118.44,119.26,118.8,118.8
8/19/2002,117.59,117.46,118.73,118.68,118.68
8/16/2002,117.37,117.13,117.88,117.65,117.65
8/15/2002,117.37,116.91,117.85,117.39,117.39
8/14/2002,118.37,116.33,118.4,117.39,117.39
8/13/2002,118.96,118.35,119.26,118.37,118.37
8/12/2002,120.19,118.8,120.22,118.98,118.98
8/9/2002,120.99,120.05,121.33,120.16,120.16
8/8/2002,120.16,120.02,121.14,120.99,120.99
8/7/2002,120.79,120.03,121.09,120.17,120.17
8/6/2002,119.68,119.52,121.21,120.77,120.77
8/5/2002,118.85,118.66,119.79,119.69,119.69
8/2/2002,119.19,118.76,119.33,118.85,118.85
8/1/2002,119.85,119.05,120.34,119.21,119.21
7/31/2002,120.22,119.48,120.41,119.85,119.85
7/30/2002,119.62,119.28,120.28,120.23,120.23
7/29/2002,118.97,118.53,120,119.63,119.63
7/26/2002,116.48,116.44,119.03,118.8,118.8
7/25/2002,116.63,116.2,117.04,116.47,116.47
7/24/2002,117.56,115.92,117.59,116.64,116.64
7/23/2002,116.2,116.18,117.91,117.54,117.54
7/22/2002,115.95,115.79,116.67,116.21,116.21
7/19/2002,116.51,115.6,116.64,115.88,115.88
7/18/2002,116.33,116.26,117.3,116.5,116.5
7/17/2002,115.82,115.65,116.73,116.33,116.33
7/16/2002,116.33,115.54,116.43,115.81,115.81
7/15/2002,117.19,115.66,117.19,116.35,116.35
7/12/2002,117.11,116.5,117.22,116.88,116.88
7/11/2002,117.67,116.52,117.9,117.12,117.12
7/10/2002,118.11,117.39,118.31,117.66,117.66
7/9/2002,118.51,117.75,118.95,118.1,118.1
7/8/2002,119.95,118.35,120.18,118.43,118.43
7/5/2002,120.13,119.89,120.64,120.43,120.43
7/4/2002,119.79,119.75,120.43,120.08,120.08
7/3/2002,119.85,119.66,120.57,119.78,119.78
7/2/2002,119.75,119.69,120.73,119.85,119.85
7/1/2002,119.75,119.31,120.17,119.73,119.73
6/28/2002,119.66,118.4,120.26,119.47,119.47
6/27/2002,120.06,119.18,120.28,119.64,119.64
6/26/2002,121.38,118.95,121.45,120.05,120.05
6/25/2002,121.69,121.31,121.99,121.33,121.33
6/24/2002,121.78,121.01,122.8,121.71,121.71
6/21/2002,123.54,120.84,123.7,121.11,121.11
6/20/2002,123.87,123.26,124.21,123.53,123.53
6/19/2002,124.33,123.66,124.37,123.84,123.84
6/18/2002,124.28,124.25,124.83,124.34,124.34
6/17/2002,124.25,124.06,124.52,124.28,124.28
6/14/2002,124.89,123.95,125.12,124.13,124.13
6/13/2002,125.7,124.84,125.9,124.9,124.9
6/12/2002,125.33,125.23,125.88,125.7,125.7
6/11/2002,124.78,124.44,125.78,125.32,125.32
6/10/2002,124.43,124.32,124.93,124.75,124.75
6/7/2002,124.15,124.05,124.65,124.33,124.33
6/6/2002,124.37,123.81,125.05,124.13,124.13
6/5/2002,124.13,123.92,124.72,124.36,124.36
6/4/2002,123.6,123.29,124.37,124.14,124.14
6/3/2002,124.26,123.57,124.48,123.58,123.58
5/31/2002,123.38,123.02,124.51,124.22,124.22
5/30/2002,124.36,122.8,124.4,123.35,123.35
5/29/2002,124.59,124.16,124.69,124.36,124.36
5/28/2002,124.85,124.33,124.93,124.57,124.57
