 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
3/5/2003,1.0922,1.0922,1.1001,1.0971,1.0971
3/4/2003,1.0887,1.0879,1.0934,1.0925,1.0925
3/3/2003,1.0778,1.077,1.092,1.0891,1.0891
2/28/2003,1.0745,1.0737,1.081,1.0807,1.0807
2/27/2003,1.0791,1.0738,1.0836,1.0745,1.0745
2/26/2003,1.0759,1.0732,1.0809,1.0791,1.0791
2/25/2003,1.0796,1.0747,1.082,1.0759,1.0759
2/24/2003,1.0736,1.0708,1.0804,1.08,1.08
2/21/2003,1.0822,1.0752,1.0846,1.0772,1.0772
2/20/2003,1.0749,1.0743,1.0834,1.0821,1.0821
2/19/2003,1.0683,1.0668,1.0765,1.0748,1.0748
2/18/2003,1.0721,1.0681,1.0757,1.0688,1.0688
2/17/2003,1.0773,1.0677,1.0777,1.0721,1.0721
2/14/2003,1.0831,1.0765,1.0853,1.0793,1.0793
2/13/2003,1.0711,1.0706,1.0856,1.0832,1.0832
2/12/2003,1.0734,1.0707,1.0768,1.0714,1.0714
2/11/2003,1.0718,1.0667,1.0762,1.0735,1.0735
2/10/2003,1.0817,1.0714,1.0828,1.0718,1.0718
2/7/2003,1.0827,1.0725,1.0838,1.0821,1.0821
2/6/2003,1.0786,1.0768,1.0863,1.0832,1.0832
2/5/2003,1.0885,1.0742,1.0936,1.0785,1.0785
2/4/2003,1.0786,1.0772,1.0905,1.0884,1.0884
2/3/2003,1.0781,1.0694,1.08,1.0795,1.0795
1/31/2003,1.0822,1.0727,1.0831,1.0768,1.0768
1/30/2003,1.0833,1.0733,1.0841,1.0823,1.0823
1/29/2003,1.0813,1.0811,1.0898,1.0838,1.0838
1/28/2003,1.0846,1.0789,1.085,1.0818,1.0818
1/27/2003,1.0837,1.0783,1.0905,1.0853,1.0853
1/24/2003,1.074,1.074,1.0855,1.0827,1.0827
1/23/2003,1.0732,1.0707,1.0775,1.0745,1.0745
1/22/2003,1.0715,1.0686,1.0742,1.0732,1.0732
1/21/2003,1.0684,1.0635,1.0732,1.0721,1.0721
1/20/2003,1.0656,1.0633,1.0689,1.0684,1.0684
1/17/2003,1.0618,1.0605,1.0679,1.0678,1.0678
1/16/2003,1.0554,1.0548,1.0626,1.0619,1.0619
1/15/2003,1.0551,1.0508,1.0591,1.0559,1.0559
1/14/2003,1.0539,1.0537,1.0597,1.0552,1.0552
1/13/2003,1.0576,1.0532,1.0584,1.054,1.054
1/10/2003,1.0487,1.0475,1.0584,1.0576,1.0576
1/9/2003,1.05,1.0463,1.0538,1.0485,1.0485
1/8/2003,1.0405,1.0363,1.0534,1.0499,1.0499
1/7/2003,1.045,1.0401,1.0456,1.0409,1.0409
1/6/2003,1.042,1.0416,1.0491,1.0456,1.0456
1/3/2003,1.0358,1.0342,1.0437,1.0428,1.0428
1/2/2003,1.0491,1.0336,1.0496,1.0362,1.0362
1/1/2003,1.0492,1.0492,1.0492,1.0492,1.0492
12/31/2002,1.0481,1.0456,1.0505,1.0492,1.0492
12/30/2002,1.0426,1.0411,1.0494,1.0479,1.0479
12/27/2002,1.0375,1.036,1.0443,1.0441,1.0441
12/26/2002,1.0321,1.0316,1.038,1.0375,1.0375
12/25/2002,1.0302,1.0272,1.0326,1.0323,1.0323
12/24/2002,1.0267,1.0255,1.0324,1.0302,1.0302
12/23/2002,1.0268,1.0217,1.0317,1.0267,1.0267
12/20/2002,1.027,1.0244,1.0276,1.0276,1.0276
12/19/2002,1.0274,1.0209,1.0288,1.0271,1.0271
12/18/2002,1.0277,1.0227,1.0286,1.0279,1.0279
12/17/2002,1.0226,1.021,1.0332,1.0277,1.0277
12/16/2002,1.0234,1.0196,1.0248,1.0223,1.0223
12/13/2002,1.0184,1.0173,1.0258,1.0241,1.0241
12/12/2002,1.0089,1.0076,1.0194,1.0186,1.0186
12/11/2002,1.0085,1.0062,1.0099,1.0087,1.0087
12/10/2002,1.011,1.0072,1.0139,1.0082,1.0082
12/9/2002,1.0099,1.007,1.0117,1.0109,1.0109
12/6/2002,1.0001,1.0001,1.0119,1.0091,1.0091
12/5/2002,1.0013,0.997,1.0019,1.0006,1.0006
12/4/2002,0.9974,0.9965,1.0029,1.0009,1.0009
12/3/2002,0.9967,0.9952,1.0001,0.9972,0.9972
12/2/2002,0.9946,0.9863,0.9982,0.9968,0.9968
11/29/2002,0.9939,0.9919,0.9954,0.9943,0.9943
11/28/2002,0.9906,0.9894,0.9957,0.9937,0.9937
11/27/2002,0.9938,0.9881,0.9941,0.9903,0.9903
11/26/2002,0.9918,0.9901,0.9938,0.9937,0.9937
11/25/2002,0.9968,0.9894,0.9969,0.9923,0.9923
11/22/2002,1.0026,0.9963,1.0036,0.9968,0.9968
11/21/2002,1.0013,0.9981,1.0038,1.0026,1.0026
11/20/2002,1.0027,0.9992,1.0043,1.0013,1.0013
11/19/2002,1.0092,1.0012,1.014,1.0024,1.0024
11/18/2002,1.0096,1.0062,1.012,1.0091,1.0091
11/15/2002,1.0042,1.0014,1.0101,1.0098,1.0098
11/14/2002,1.0086,1.0031,1.01,1.0041,1.0041
11/13/2002,1.0129,1.0046,1.0132,1.0084,1.0084
11/12/2002,1.0108,1.0067,1.0136,1.013,1.013
11/11/2002,1.0123,1.0095,1.0171,1.0108,1.0108
11/8/2002,1.0096,1.0076,1.0148,1.0132,1.0132
11/7/2002,1.0039,0.9987,1.0099,1.0097,1.0097
11/6/2002,0.9997,0.994,1.0048,1.0039,1.0039
11/5/2002,0.998,0.9973,1.0042,0.9998,0.9998
11/4/2002,0.9966,0.9934,0.9986,0.998,0.998
11/1/2002,0.9905,0.9891,1.0003,0.9966,0.9966
10/31/2002,0.9839,0.9836,0.9911,0.9903,0.9903
10/30/2002,0.9833,0.9816,0.9852,0.984,0.984
10/29/2002,0.9836,0.9809,0.9865,0.9831,0.9831
10/28/2002,0.9762,0.9729,0.985,0.984,0.984
10/25/2002,0.9779,0.9757,0.9794,0.9758,0.9758
10/24/2002,0.9754,0.9725,0.9784,0.9779,0.9779
10/23/2002,0.9775,0.9748,0.9797,0.9753,0.9753
10/22/2002,0.9734,0.9721,0.98,0.9776,0.9776
10/21/2002,0.9725,0.9688,0.9764,0.9736,0.9736
10/18/2002,0.9708,0.9699,0.974,0.9714,0.9714
10/17/2002,0.981,0.9701,0.9814,0.9707,0.9707
10/16/2002,0.9817,0.9803,0.9834,0.9809,0.9809
10/15/2002,0.987,0.9793,0.9887,0.9818,0.9818
10/14/2002,0.9874,0.9856,0.989,0.9872,0.9872
10/11/2002,0.9863,0.9836,0.9877,0.9875,0.9875
10/10/2002,0.9902,0.9849,0.9926,0.9862,0.9862
10/9/2002,0.9792,0.978,0.991,0.9902,0.9902
10/8/2002,0.9827,0.9765,0.9843,0.9791,0.9791
10/7/2002,0.9788,0.978,0.9841,0.9829,0.9829
10/4/2002,0.988,0.9785,0.9883,0.9788,0.9788
10/3/2002,0.9865,0.9859,0.9907,0.988,0.988
10/2/2002,0.9826,0.9811,0.9872,0.9866,0.9866
10/1/2002,0.9867,0.9825,0.9891,0.9826,0.9826
9/30/2002,0.981,0.9804,0.9898,0.9866,0.9866
9/27/2002,0.9772,0.975,0.9813,0.9807,0.9807
9/26/2002,0.9763,0.973,0.9805,0.9772,0.9772
9/25/2002,0.9818,0.9758,0.9851,0.9764,0.9764
9/24/2002,0.9784,0.9761,0.9837,0.9818,0.9818
9/23/2002,0.9797,0.9752,0.9857,0.9786,0.9786
9/20/2002,0.9872,0.9784,0.9876,0.9826,0.9826
9/19/2002,0.9776,0.9764,0.9873,0.9873,0.9873
9/18/2002,0.974,0.9692,0.9794,0.9778,0.9778
9/17/2002,0.969,0.9613,0.9751,0.974,0.974
9/16/2002,0.9707,0.9668,0.9726,0.9689,0.9689
9/13/2002,0.9817,0.9706,0.9837,0.9718,0.9718
9/12/2002,0.9762,0.9742,0.9822,0.9815,0.9815
9/11/2002,0.975,0.9704,0.9768,0.9761,0.9761
9/10/2002,0.9797,0.9725,0.9837,0.9748,0.9748
9/9/2002,0.9817,0.9783,0.9829,0.9796,0.9796
9/6/2002,0.9916,0.9805,0.9953,0.9819,0.9819
9/5/2002,0.992,0.9891,0.9988,0.9916,0.9916
9/4/2002,0.9973,0.9905,0.9973,0.9919,0.9919
9/3/2002,0.9844,0.9832,0.9977,0.9975,0.9975
9/2/2002,0.9818,0.98,0.9857,0.9845,0.9845
8/30/2002,0.984,0.9798,0.9863,0.9823,0.9823
8/29/2002,0.9786,0.9777,0.9884,0.984,0.984
8/28/2002,0.9829,0.9783,0.9836,0.9786,0.9786
8/27/2002,0.9718,0.9705,0.9837,0.9827,0.9827
8/26/2002,0.9731,0.9687,0.974,0.9718,0.9718
8/23/2002,0.9688,0.9665,0.9734,0.9731,0.9731
8/22/2002,0.9809,0.9676,0.9809,0.9688,0.9688
8/21/2002,0.9786,0.9754,0.9847,0.981,0.981
8/20/2002,0.976,0.9733,0.9807,0.9788,0.9788
8/19/2002,0.9842,0.9752,0.987,0.9759,0.9759
8/16/2002,0.981,0.9786,0.9865,0.9847,0.9847
8/15/2002,0.9783,0.975,0.9847,0.9816,0.9816
8/14/2002,0.9837,0.9782,0.989,0.9782,0.9782
8/13/2002,0.9787,0.9758,0.9844,0.9837,0.9837
8/12/2002,0.9704,0.9689,0.9798,0.9787,0.9787
8/9/2002,0.9671,0.9653,0.974,0.9701,0.9701
8/8/2002,0.9746,0.9642,0.9772,0.9671,0.9671
8/7/2002,0.9658,0.9643,0.9758,0.9747,0.9747
8/6/2002,0.9802,0.9624,0.9811,0.966,0.966
8/5/2002,0.9869,0.9801,0.9873,0.9802,0.9802
8/2/2002,0.9846,0.9836,0.9916,0.9867,0.9867
8/1/2002,0.9775,0.9728,0.9856,0.9845,0.9845
7/31/2002,0.983,0.9761,0.9853,0.9776,0.9776
7/30/2002,0.9815,0.9782,0.9889,0.983,0.983
7/29/2002,0.9866,0.9772,0.9887,0.9814,0.9814
7/26/2002,1.0046,0.986,1.0066,0.9865,0.9865
7/25/2002,0.996,0.9943,1.006,1.0048,1.0048
7/24/2002,0.9887,0.9877,0.9978,0.9957,0.9957
7/23/2002,1.0085,0.9849,1.0089,0.9888,0.9888
7/22/2002,1.0123,1.0056,1.0131,1.0086,1.0086
7/19/2002,1.0116,1.0106,1.0199,1.0116,1.0116
7/18/2002,1.0074,1.0043,1.0119,1.0116,1.0116
7/17/2002,1.0118,1.0034,1.0157,1.0074,1.0074
7/16/2002,1.0027,1.0027,1.0145,1.0117,1.0117
7/15/2002,0.9912,0.9912,1.0087,1.0027,1.0027
7/12/2002,0.9879,0.9854,0.9922,0.9914,0.9914
7/11/2002,0.9897,0.9839,0.9938,0.9878,0.9878
7/10/2002,0.9931,0.987,0.9969,0.9893,0.9893
7/9/2002,0.9907,0.9874,0.9948,0.9931,0.9931
7/8/2002,0.975,0.9742,0.9913,0.9908,0.9908
7/5/2002,0.9786,0.9716,0.979,0.9727,0.9727
7/4/2002,0.9805,0.9751,0.9819,0.9787,0.9787
7/3/2002,0.9866,0.9769,0.9872,0.9805,0.9805
7/2/2002,0.9916,0.98,0.9918,0.9865,0.9865
7/1/2002,0.9913,0.9864,0.9971,0.9918,0.9918
6/28/2002,0.9884,0.9839,0.9988,0.9915,0.9915
6/27/2002,0.9826,0.9811,0.9899,0.9883,0.9883
6/26/2002,0.9797,0.9788,0.9942,0.9826,0.9826
6/25/2002,0.9707,0.9665,0.9843,0.9796,0.9796
6/24/2002,0.9699,0.9686,0.9811,0.9707,0.9707
6/21/2002,0.9649,0.9631,0.9718,0.9709,0.9709
6/20/2002,0.9579,0.9558,0.9666,0.9648,0.9648
6/19/2002,0.9516,0.9516,0.9582,0.9578,0.9578
6/18/2002,0.9448,0.9437,0.9524,0.9517,0.9517
6/17/2002,0.9448,0.9413,0.9467,0.9448,0.9448
6/14/2002,0.9437,0.9416,0.952,0.9461,0.9461
6/13/2002,0.9435,0.9397,0.9473,0.9434,0.9434
6/12/2002,0.9482,0.9431,0.9503,0.9435,0.9435
6/11/2002,0.9442,0.9407,0.9495,0.9481,0.9481
6/10/2002,0.9431,0.939,0.9482,0.9445,0.9445
6/7/2002,0.9475,0.9427,0.9485,0.9435,0.9435
6/6/2002,0.9391,0.934,0.9481,0.9474,0.9474
6/5/2002,0.9392,0.9354,0.9419,0.939,0.939
6/4/2002,0.9417,0.9391,0.9452,0.9394,0.9394
6/3/2002,0.9327,0.9304,0.9421,0.9419,0.9419
5/31/2002,0.9369,0.9283,0.9401,0.9342,0.9342
5/30/2002,0.935,0.9343,0.9416,0.937,0.937
5/29/2002,0.9283,0.9273,0.937,0.935,0.935
5/28/2002,0.9208,0.92,0.9305,0.9286,0.9286
5/27/2002,0.9204,0.9183,0.922,0.9206,0.9206
5/24/2002,0.9211,0.9165,0.9231,0.9208,0.9208
5/23/2002,0.926,0.9182,0.9268,0.9211,0.9211
5/22/2002,0.9199,0.9178,0.9276,0.926,0.926
5/21/2002,0.9212,0.9164,0.9219,0.92,0.92
5/20/2002,0.9202,0.918,0.923,0.9212,0.9212
5/17/2002,0.9111,0.911,0.9224,0.9203,0.9203
5/16/2002,0.912,0.9087,0.9141,0.9109,0.9109
5/15/2002,0.9026,0.8996,0.913,0.9119,0.9119
5/14/2002,0.912,0.9011,0.9129,0.9026,0.9026
5/13/2002,0.9131,0.9097,0.9165,0.9121,0.9121
5/10/2002,0.9095,0.9086,0.9148,0.914,0.914
5/9/2002,0.9048,0.904,0.9115,0.9093,0.9093
5/8/2002,0.9147,0.9038,0.915,0.9046,0.9046
5/7/2002,0.9183,0.9117,0.919,0.9148,0.9148
5/6/2002,0.9161,0.9134,0.9188,0.9183,0.9183
5/3/2002,0.9025,0.9025,0.9178,0.9173,0.9173
5/2/2002,0.906,0.9012,0.9078,0.9032,0.9032
5/1/2002,0.9003,0.8989,0.9087,0.9064,0.9064
4/30/2002,0.9037,0.8992,0.9043,0.9005,0.9005
4/29/2002,0.9014,0.9008,0.9044,0.9033,0.9033
4/26/2002,0.8978,0.8962,0.9026,0.9019,0.9019
4/25/2002,0.8926,0.8917,0.8992,0.898,0.898
4/24/2002,0.8885,0.8874,0.8934,0.8927,0.8927
4/23/2002,0.8895,0.8863,0.8903,0.8885,0.8885
4/22/2002,0.8899,0.8869,0.8906,0.8894,0.8894
4/19/2002,0.8912,0.8878,0.8926,0.8926,0.8926
4/18/2002,0.8903,0.8856,0.8921,0.8911,0.8911
4/17/2002,0.8827,0.8817,0.8913,0.8904,0.8904
4/16/2002,0.8788,0.8788,0.8838,0.8827,0.8827
4/15/2002,0.8794,0.8789,0.8823,0.8795,0.8795
4/12/2002,0.8825,0.8775,0.8828,0.8794,0.8794
4/11/2002,0.88,0.8791,0.885,0.8824,0.8824
4/10/2002,0.881,0.8784,0.8823,0.8802,0.8802
4/9/2002,0.8751,0.8737,0.8817,0.8811,0.8811
4/8/2002,0.879,0.8735,0.8796,0.875,0.875
4/5/2002,0.8785,0.8773,0.8813,0.8783,0.8783
4/4/2002,0.8809,0.8765,0.8857,0.8785,0.8785
4/3/2002,0.8793,0.8774,0.8829,0.881,0.881
4/2/2002,0.8806,0.8774,0.8816,0.8794,0.8794
4/1/2002,0.8717,0.8713,0.8823,0.8806,0.8806
3/29/2002,0.8712,0.8707,0.8729,0.8717,0.8717
3/28/2002,0.8724,0.87,0.8744,0.8712,0.8712
3/27/2002,0.8767,0.872,0.8772,0.8725,0.8725
3/26/2002,0.8769,0.8734,0.8795,0.8768,0.8768
3/25/2002,0.8771,0.8754,0.8782,0.877,0.877
3/22/2002,0.8824,0.875,0.883,0.8779,0.8779
3/21/2002,0.8856,0.8808,0.8862,0.8828,0.8828
3/20/2002,0.8823,0.8787,0.8859,0.8855,0.8855
3/19/2002,0.8828,0.8798,0.8843,0.8824,0.8824
3/18/2002,0.8813,0.8783,0.8833,0.8828,0.8828
3/15/2002,0.8823,0.8809,0.8868,0.8828,0.8828
3/14/2002,0.8756,0.8754,0.8844,0.8825,0.8825
3/13/2002,0.8756,0.8726,0.8784,0.876,0.876
3/12/2002,0.8749,0.8705,0.8767,0.8758,0.8758
3/11/2002,0.8737,0.873,0.8773,0.8752,0.8752
3/8/2002,0.882,0.8721,0.882,0.8749,0.8749
3/7/2002,0.8764,0.8741,0.8843,0.8816,0.8816
3/6/2002,0.8717,0.8696,0.8777,0.8765,0.8765
3/5/2002,0.8695,0.8652,0.8731,0.8717,0.8717
3/4/2002,0.865,0.8633,0.8715,0.8692,0.8692
3/1/2002,0.8695,0.8635,0.8698,0.8655,0.8655
2/28/2002,0.8656,0.8631,0.87,0.8694,0.8694
2/27/2002,0.8638,0.8626,0.8667,0.8655,0.8655
2/26/2002,0.869,0.8615,0.872,0.864,0.864
2/25/2002,0.8752,0.8687,0.8759,0.8695,0.8695
2/22/2002,0.8705,0.868,0.8777,0.8755,0.8755
2/21/2002,0.8695,0.868,0.8717,0.8704,0.8704
2/20/2002,0.8763,0.8687,0.8782,0.8698,0.8698
2/19/2002,0.8706,0.8666,0.8784,0.8763,0.8763
2/18/2002,0.8732,0.8702,0.8744,0.8705,0.8705
2/15/2002,0.8738,0.8695,0.8745,0.8734,0.8734
2/14/2002,0.8714,0.8682,0.8748,0.8737,0.8737
2/13/2002,0.8767,0.8703,0.8772,0.8709,0.8709
2/12/2002,0.8767,0.8742,0.8797,0.8768,0.8768
2/11/2002,0.8705,0.8704,0.8798,0.8766,0.8766
2/8/2002,0.8701,0.8698,0.8752,0.8722,0.8722
2/7/2002,0.8672,0.8647,0.8718,0.8702,0.8702
2/6/2002,0.8674,0.8637,0.8709,0.8674,0.8674
2/5/2002,0.8699,0.8651,0.8729,0.8677,0.8677
2/4/2002,0.8614,0.8607,0.8711,0.8698,0.8698
2/1/2002,0.8588,0.8565,0.8642,0.8618,0.8618
1/31/2002,0.8613,0.8576,0.8645,0.8594,0.8594
1/30/2002,0.8656,0.8602,0.867,0.8613,0.8613
1/29/2002,0.8616,0.8594,0.8662,0.8657,0.8657
1/28/2002,0.8651,0.8573,0.8666,0.8616,0.8616
1/25/2002,0.8781,0.8625,0.8787,0.865,0.865
1/24/2002,0.8784,0.8755,0.879,0.8782,0.8782
1/23/2002,0.8871,0.8767,0.8891,0.8784,0.8784
1/22/2002,0.8837,0.8813,0.8877,0.8871,0.8871
1/21/2002,0.8838,0.8827,0.8868,0.8837,0.8837
1/18/2002,0.8808,0.8798,0.886,0.8848,0.8848
1/17/2002,0.8831,0.8795,0.8849,0.8813,0.8813
1/16/2002,0.8834,0.8805,0.8845,0.8831,0.8831
1/15/2002,0.8939,0.8821,0.8945,0.8834,0.8834
1/14/2002,0.8946,0.8916,0.8953,0.8942,0.8942
1/11/2002,0.8916,0.8895,0.8931,0.8924,0.8924
1/10/2002,0.8913,0.8903,0.8937,0.8916,0.8916
1/9/2002,0.8933,0.8869,0.8952,0.8913,0.8913
1/8/2002,0.8932,0.8886,0.8939,0.8932,0.8932
1/7/2002,0.8947,0.8885,0.8995,0.8931,0.8931
1/4/2002,0.8989,0.8942,0.9001,0.8949,0.8949
1/3/2002,0.9035,0.8974,0.9061,0.8989,0.8989
1/2/2002,0.8898,0.8884,0.9064,0.9033,0.9033
1/1/2002,0.8898,0.8824,0.8924,0.8895,0.8895
12/31/2001,0.8842,0.8826,0.8924,0.8895,0.8895
12/28/2001,0.8832,0.8793,0.8857,0.8855,0.8855
12/27/2001,0.8806,0.8776,0.8869,0.8829,0.8829
12/26/2001,0.879,0.8766,0.882,0.8807,0.8807
12/25/2001,0.8777,0.8767,0.8824,0.8787,0.8787
12/24/2001,0.8888,0.8743,0.8905,0.877,0.877
12/21/2001,0.8991,0.8856,0.9016,0.8892,0.8892
12/20/2001,0.9004,0.8961,0.9014,0.9,0.9
12/19/2001,0.9038,0.8953,0.9039,0.9003,0.9003
12/18/2001,0.9022,0.8996,0.9043,0.9039,0.9039
12/17/2001,0.9036,0.9017,0.9081,0.9021,0.9021
12/14/2001,0.8938,0.8923,0.9055,0.9039,0.9039
12/13/2001,0.8984,0.892,0.8991,0.8936,0.8936
12/12/2001,0.8927,0.892,0.8989,0.8985,0.8985
12/11/2001,0.8909,0.8885,0.8936,0.8925,0.8925
12/10/2001,0.8898,0.8842,0.8917,0.8907,0.8907
12/7/2001,0.8953,0.8884,0.8953,0.8902,0.8902
12/6/2001,0.8884,0.8867,0.8954,0.8953,0.8953
12/5/2001,0.8901,0.885,0.8939,0.8883,0.8883
12/4/2001,0.8907,0.8889,0.8922,0.8906,0.8906
12/3/2001,0.8957,0.8892,0.8967,0.8911,0.8911
11/30/2001,0.8873,0.885,0.8981,0.8964,0.8964
11/29/2001,0.8877,0.8859,0.892,0.8875,0.8875
11/28/2001,0.8834,0.8819,0.8885,0.8877,0.8877
11/27/2001,0.8805,0.8771,0.8837,0.8834,0.8834
11/26/2001,0.8781,0.877,0.8829,0.8803,0.8803
11/23/2001,0.8776,0.8737,0.8812,0.878,0.878
11/22/2001,0.8785,0.8763,0.8795,0.8779,0.8779
11/21/2001,0.8836,0.8755,0.884,0.8786,0.8786
11/20/2001,0.8789,0.8778,0.8845,0.8833,0.8833
11/19/2001,0.8844,0.8767,0.8852,0.8791,0.8791
11/16/2001,0.8816,0.881,0.8863,0.8843,0.8843
11/15/2001,0.8818,0.8805,0.8851,0.8817,0.8817
11/14/2001,0.8809,0.8773,0.8842,0.8823,0.8823
11/13/2001,0.8936,0.8792,0.8941,0.881,0.881
11/12/2001,0.8947,0.8915,0.8996,0.8936,0.8936
11/9/2001,0.8926,0.8893,0.8951,0.8939,0.8939
11/8/2001,0.8979,0.8907,0.8995,0.8924,0.8924
11/7/2001,0.8946,0.8939,0.9046,0.8976,0.8976
11/6/2001,0.8978,0.894,0.8993,0.8947,0.8947
11/5/2001,0.9014,0.8946,0.902,0.8977,0.8977
11/2/2001,0.9025,0.9007,0.9067,0.9027,0.9027
11/1/2001,0.8999,0.8995,0.9118,0.9025,0.9025
10/31/2001,0.904,0.8986,0.9079,0.9005,0.9005
10/30/2001,0.9054,0.9036,0.91,0.9046,0.9046
10/29/2001,0.8929,0.8923,0.9058,0.9054,0.9054
10/26/2001,0.8924,0.8906,0.8949,0.893,0.893
10/25/2001,0.8942,0.888,0.8978,0.8925,0.8925
10/24/2001,0.8904,0.8898,0.8943,0.8942,0.8942
10/23/2001,0.8921,0.887,0.8928,0.8905,0.8905
10/22/2001,0.8982,0.8897,0.9001,0.892,0.892
10/19/2001,0.9032,0.8967,0.9036,0.8992,0.8992
10/18/2001,0.9038,0.8996,0.9057,0.9031,0.9031
10/17/2001,0.9075,0.9011,0.909,0.9036,0.9036
10/16/2001,0.909,0.904,0.9112,0.9084,0.9084
10/15/2001,0.9118,0.9065,0.9141,0.9092,0.9092
10/12/2001,0.9026,0.9014,0.9123,0.9115,0.9115
10/11/2001,0.9111,0.8992,0.9125,0.9023,0.9023
10/10/2001,0.9132,0.91,0.9156,0.911,0.911
10/9/2001,0.9199,0.9123,0.9225,0.9132,0.9132
10/8/2001,0.9192,0.9168,0.924,0.9205,0.9205
10/5/2001,0.9177,0.9159,0.9204,0.9183,0.9183
10/4/2001,0.9146,0.9114,0.9187,0.9178,0.9178
10/3/2001,0.919,0.9125,0.923,0.9145,0.9145
10/2/2001,0.9176,0.9136,0.9197,0.9189,0.9189
10/1/2001,0.9101,0.9068,0.9178,0.9175,0.9175
9/28/2001,0.9181,0.9082,0.9184,0.9114,0.9114
9/27/2001,0.9232,0.916,0.9234,0.9183,0.9183
9/26/2001,0.923,0.9199,0.9244,0.9231,0.9231
9/25/2001,0.9169,0.9148,0.9247,0.9228,0.9228
9/24/2001,0.9134,0.9107,0.9192,0.9171,0.9171
9/21/2001,0.9279,0.9087,0.928,0.9149,0.9149
9/20/2001,0.9268,0.923,0.9291,0.9277,0.9277
9/19/2001,0.9272,0.9232,0.9323,0.9267,0.9267
9/18/2001,0.9247,0.9189,0.9284,0.9271,0.9271
9/17/2001,0.9226,0.9175,0.933,0.9247,0.9247
9/14/2001,0.9109,0.9082,0.9247,0.9207,0.9207
9/13/2001,0.9067,0.9048,0.9125,0.911,0.911
9/12/2001,0.913,0.9015,0.915,0.9066,0.9066
9/11/2001,0.8979,0.8955,0.9147,0.9131,0.9131
9/10/2001,0.9068,0.8972,0.9079,0.898,0.898
9/7/2001,0.8956,0.8933,0.9075,0.9075,0.9075
9/6/2001,0.8864,0.8827,0.897,0.8957,0.8957
9/5/2001,0.8888,0.8844,0.891,0.8865,0.8865
9/4/2001,0.9076,0.8849,0.908,0.8889,0.8889
9/3/2001,0.9101,0.9058,0.9101,0.9075,0.9075
8/31/2001,0.9162,0.9068,0.9198,0.9123,0.9123
8/30/2001,0.9089,0.9058,0.9186,0.9161,0.9161
8/29/2001,0.913,0.9085,0.9148,0.9089,0.9089
8/28/2001,0.9114,0.9029,0.9131,0.9129,0.9129
8/27/2001,0.9135,0.9086,0.9147,0.9115,0.9115
8/24/2001,0.915,0.9078,0.9166,0.9142,0.9142
8/23/2001,0.9145,0.9102,0.9167,0.9151,0.9151
8/22/2001,0.9182,0.914,0.924,0.9144,0.9144
8/21/2001,0.9144,0.908,0.9184,0.9182,0.9182
8/20/2001,0.9179,0.9111,0.9201,0.9144,0.9144
8/17/2001,0.9116,0.9104,0.9183,0.9182,0.9182
8/16/2001,0.914,0.9099,0.9198,0.9115,0.9115
8/15/2001,0.9032,0.902,0.9153,0.914,0.914
8/14/2001,0.8966,0.894,0.9037,0.9032,0.9032
8/13/2001,0.8936,0.8924,0.9006,0.8965,0.8965
8/10/2001,0.8923,0.8912,0.8958,0.8934,0.8934
8/9/2001,0.8804,0.8801,0.8941,0.8923,0.8923
8/8/2001,0.8773,0.8741,0.8809,0.8804,0.8804
8/7/2001,0.8813,0.8755,0.8818,0.8777,0.8777
8/6/2001,0.8835,0.8787,0.8835,0.8813,0.8813
8/3/2001,0.8836,0.878,0.8873,0.8844,0.8844
8/2/2001,0.8813,0.8786,0.8842,0.8836,0.8836
8/1/2001,0.8762,0.8756,0.8831,0.881,0.881
7/31/2001,0.8743,0.8723,0.8778,0.8764,0.8764
7/30/2001,0.8763,0.8724,0.8778,0.8742,0.8742
7/27/2001,0.8776,0.8727,0.8806,0.8774,0.8774
7/26/2001,0.8812,0.875,0.8823,0.8777,0.8777
7/25/2001,0.8739,0.8717,0.8813,0.8813,0.8813
7/24/2001,0.8691,0.8687,0.8773,0.8739,0.8739
7/23/2001,0.8708,0.8655,0.8716,0.869,0.869
7/20/2001,0.8713,0.8705,0.8782,0.8711,0.8711
7/19/2001,0.8735,0.8679,0.8778,0.8708,0.8708
7/18/2001,0.8597,0.8569,0.8742,0.8735,0.8735
7/17/2001,0.8525,0.8492,0.8609,0.8595,0.8595
7/16/2001,0.8546,0.8528,0.859,0.8522,0.8522
7/13/2001,0.8536,0.851,0.856,0.8547,0.8547
7/12/2001,0.8587,0.8504,0.8588,0.8536,0.8536
7/11/2001,0.8546,0.8533,0.864,0.8588,0.8588
7/10/2001,0.8501,0.8487,0.8571,0.855,0.855
7/9/2001,0.8469,0.8447,0.8518,0.85,0.85
7/6/2001,0.8364,0.8352,0.8479,0.8476,0.8476
7/5/2001,0.8469,0.8354,0.8482,0.8364,0.8364
7/4/2001,0.8487,0.8436,0.8494,0.8463,0.8463
7/3/2001,0.8478,0.8455,0.851,0.8484,0.8484
7/2/2001,0.8501,0.8442,0.8508,0.8478,0.8478
6/29/2001,0.8442,0.8437,0.8504,0.849,0.849
6/28/2001,0.8598,0.8432,0.8613,0.8442,0.8442
6/27/2001,0.8637,0.8589,0.8659,0.8597,0.8597
6/26/2001,0.8591,0.8584,0.8651,0.8635,0.8635
6/25/2001,0.8568,0.8563,0.8624,0.8591,0.8591
