 Date,DXY Close,DXY Adj. Close,DXY vs SPY Correlation,DXY Beta (DXY:SPY)
4/22/2004,90.82,90.82,-0.2,0.08
4/21/2004,91.12,91.12,-0.23,0.09
4/20/2004,90.49,90.49,-0.12,0.08
4/19/2004,89.8,89.8,-0.03,0.09
4/16/2004,89.94,89.94,-0.08,0.09
4/15/2004,90.06,90.06,-0.09,0.09
4/14/2004,90.24,90.24,-0.09,0.09
4/13/2004,89.83,89.83,0.03,0.09
4/12/2004,88.95,88.95,0.07,0.1
4/9/2004,88.95,88.95,,
4/8/2004,89.02,89.02,0.17,0.1
4/7/2004,88.27,88.27,0.21,0.1
4/6/2004,88.75,88.75,0.07,0.1
4/5/2004,89.22,89.22,0.03,0.1
4/2/2004,88.51,88.51,-0.06,0.09
4/1/2004,87.21,87.21,-0.07,0.09
3/31/2004,87.61,87.61,-0.05,0.1
3/30/2004,88.43,88.43,-0.03,0.1
3/29/2004,88.63,88.63,-0.04,0.11
3/26/2004,88.89,88.89,-0.02,0.11
3/25/2004,88.9,88.9,-0.02,0.11
3/24/2004,88.93,88.93,-0.04,0.11
3/23/2004,87.85,87.85,0.03,0.11
3/22/2004,87.81,87.81,-0.01,0.12
3/19/2004,88.16,88.16,0.06,0.12
3/18/2004,87.7,87.7,0.04,0.13
3/17/2004,88.65,88.65,0.06,0.13
3/16/2004,88.59,88.59,0.07,0.13
3/15/2004,88.81,88.81,-0.07,0.14
3/12/2004,89.12,89.12,-0.16,0.14
3/11/2004,88.51,88.51,-0.26,0.15
3/10/2004,88.95,88.95,-0.3,0.15
3/9/2004,88.29,88.29,-0.3,0.16
3/8/2004,88,88,-0.42,0.16
3/5/2004,88.18,88.18,-0.5,0.16
3/4/2004,89.14,89.14,-0.5,0.16
3/3/2004,89.03,89.03,-0.46,0.15
3/2/2004,88.83,88.83,-0.34,0.15
3/1/2004,87.52,87.52,-0.37,0.16
2/27/2004,87.31,87.31,-0.37,0.16
2/26/2004,87.68,87.68,-0.36,0.16
2/25/2004,87.25,87.25,-0.53,0.16
2/24/2004,86.14,86.14,-0.38,0.16
2/23/2004,87.04,87.04,-0.23,0.16
2/20/2004,87.24,87.24,-0.23,0.16
2/19/2004,85.95,85.95,-0.2,0.16
2/18/2004,85.88,85.88,-0.17,0.16
2/17/2004,85.02,85.02,-0.11,0.17
2/16/2004,85.47,85.47,,
2/13/2004,85.56,85.56,-0.02,0.17
2/12/2004,85.29,85.29,0,0.17
2/11/2004,85.2,85.2,0.13,0.17
2/10/2004,85.84,85.84,0.13,0.17
2/9/2004,86,86,0.16,0.17
2/6/2004,86.02,86.02,0.36,0.17
2/5/2004,86.9,86.9,0.32,0.18
2/4/2004,86.84,86.84,0.34,0.17
2/3/2004,86.79,86.79,0.33,0.18
2/2/2004,87.53,87.53,0.18,0.18
1/30/2004,87.2,87.2,0.18,0.18
1/29/2004,87.58,87.58,0.18,0.17
1/28/2004,86.97,86.97,0.34,0.17
1/27/2004,86.28,86.28,0.15,0.17
1/26/2004,87.25,87.25,0.04,0.17
1/23/2004,86.56,86.56,0.15,0.17
1/22/2004,85.82,85.82,0.11,0.17
1/21/2004,86.36,86.36,0.14,0.17
1/20/2004,86.71,86.71,0.04,0.17
1/19/2004,87.66,87.66,,
1/16/2004,87.73,87.73,-0.02,0.17
1/15/2004,86.56,86.56,-0.02,0.16
1/14/2004,86.03,86.03,-0.13,0.16
1/13/2004,85.51,85.51,-0.13,0.16
1/12/2004,85.55,85.55,-0.23,0.16
1/9/2004,85.11,85.11,-0.29,0.16
1/8/2004,85.57,85.57,-0.32,0.16
1/7/2004,86.2,86.2,-0.36,0.16
1/6/2004,85.63,85.63,-0.41,0.16
1/5/2004,86.07,86.07,-0.13,0.15
1/2/2004,86.92,86.92,-0.1,0.16
1/1/2004,86.77,86.77,,
12/31/2003,86.92,86.92,-0.09,0.17
12/30/2003,87,87,-0.01,0.17
12/29/2003,87.35,87.35,0.13,0.16
12/26/2003,87.63,87.63,0.14,0.17
12/25/2003,87.58,87.58,,
12/24/2003,87.54,87.54,0.06,0.17
12/23/2003,87.99,87.99,0.07,0.17
12/22/2003,87.99,87.99,0.31,0.17
12/19/2003,88.11,88.11,0.44,0.17
12/18/2003,87.85,87.85,0.44,0.17
12/17/2003,87.94,87.94,0.5,0.17
12/16/2003,88.31,88.31,0.6,0.17
12/15/2003,88.46,88.46,0.58,0.17
12/12/2003,88.49,88.49,0.57,0.17
12/11/2003,88.88,88.88,0.56,0.17
12/10/2003,88.85,88.85,0.43,0.17
12/9/2003,88.61,88.61,0.45,0.17
12/8/2003,88.75,88.75,0.45,0.16
12/5/2003,89.14,89.14,0.48,0.16
12/4/2003,89.6,89.6,0.49,0.16
12/3/2003,89.5,89.5,0.48,0.16
12/2/2003,89.64,89.64,0.47,0.16
12/1/2003,90.35,90.35,0.5,0.16
11/28/2003,90.21,90.21,0.47,0.16
11/27/2003,90.66,90.66,,
11/26/2003,90.6,90.6,0.54,0.16
11/25/2003,91.46,91.46,0.55,0.16
11/24/2003,91.59,91.59,0.45,0.16
11/21/2003,90.6,90.6,0.45,0.15
11/20/2003,90.66,90.66,0.44,0.15
11/19/2003,90.9,90.9,0.38,0.15
11/18/2003,90.33,90.33,0.39,0.15
11/17/2003,91.53,91.53,0.41,0.14
11/14/2003,91.44,91.44,0.42,0.14
11/13/2003,91.61,91.61,0.45,0.14
11/12/2003,92.31,92.31,0.69,0.14
11/11/2003,93.1,93.1,0.64,0.15
11/10/2003,93.05,93.05,0.63,0.14
11/7/2003,93.02,93.02,0.59,0.15
11/6/2003,93.89,93.89,0.54,0.14
11/5/2003,93.63,93.63,0.55,0.14
11/4/2003,93.23,93.23,0.54,0.14
11/3/2003,93.66,93.66,0.44,0.14
10/31/2003,92.73,92.73,0.37,0.14
10/30/2003,92.21,92.21,0.45,0.14
10/29/2003,91.86,91.86,0.45,0.14
10/28/2003,91.86,91.86,0.19,0.14
10/27/2003,91.61,91.61,0.22,0.14
10/24/2003,91.28,91.28,0.12,0.14
10/23/2003,91.51,91.51,0.12,0.13
10/22/2003,91.27,91.27,-0.12,0.13
10/21/2003,92.37,92.37,-0.04,0.13
10/20/2003,92.43,92.43,-0.06,0.13
10/17/2003,92.29,92.29,0.07,0.13
10/16/2003,92.61,92.61,0.14,0.13
10/15/2003,92.42,92.42,0.22,0.13
10/14/2003,91.83,91.83,0.23,0.13
10/13/2003,91.89,91.89,0.32,0.13
10/10/2003,91.52,91.52,0.32,0.12
10/9/2003,91.99,91.99,0.31,0.12
10/8/2003,91.73,91.73,0.31,0.13
10/7/2003,91.89,91.89,0.29,0.13
10/6/2003,92.41,92.41,0.35,0.13
10/3/2003,93.23,93.23,0.31,0.13
10/2/2003,92.42,92.42,0.32,0.12
10/1/2003,92.39,92.39,0.42,0.12
9/30/2003,92.85,92.85,0.44,0.12
9/29/2003,93.08,93.08,0.62,0.12
9/26/2003,93.87,93.87,0.58,0.12
9/25/2003,93.76,93.76,0.63,0.12
9/24/2003,93.7,93.7,0.71,0.12
9/23/2003,93.99,93.99,0.7,0.12
9/22/2003,93.85,93.85,0.65,0.12
9/19/2003,94.96,94.96,0.48,0.12
9/18/2003,95.95,95.95,0.42,0.12
9/17/2003,95.74,95.74,0.39,0.12
9/16/2003,96.67,96.67,0.29,0.11
9/15/2003,95.98,95.98,0.36,0.11
9/12/2003,96.01,96.01,0.37,0.11
9/11/2003,96.56,96.56,0.37,0.11
9/10/2003,96.5,96.5,0.4,0.11
9/9/2003,96.44,96.44,0.34,0.11
9/8/2003,97.16,97.16,0.33,0.11
9/5/2003,97.09,97.09,0.19,0.12
9/4/2003,98.2,98.2,0.07,0.11
9/3/2003,98.71,98.71,0.09,0.12
9/2/2003,98.95,98.95,-0.01,0.12
9/1/2003,98,98,,
8/29/2003,98.1,98.1,0.09,0.12
8/28/2003,98.83,98.83,0.15,0.12
8/27/2003,98.86,98.86,0.16,0.12
8/26/2003,98.76,98.76,0.13,0.12
8/25/2003,98.83,98.83,0.13,0.12
8/22/2003,98.83,98.83,0.14,0.12
8/21/2003,98.61,98.61,-0.04,0.12
8/20/2003,97.37,97.37,-0.02,0.12
8/19/2003,97.31,97.31,-0.01,0.12
8/18/2003,97.35,97.35,-0.06,0.12
8/15/2003,96.64,96.64,0.07,0.12
8/14/2003,96.68,96.68,0.06,0.12
8/13/2003,96.18,96.18,0.03,0.12
8/12/2003,96.15,96.15,-0.05,0.12
8/11/2003,95.87,95.87,-0.02,0.12
8/8/2003,96.36,96.36,-0.03,0.12
8/7/2003,95.83,95.83,0.08,0.12
8/6/2003,96.23,96.23,0.11,0.12
8/5/2003,96.16,96.16,0.13,0.12
8/4/2003,96.18,96.18,0.16,0.12
8/1/2003,96.66,96.66,0.32,0.12
7/31/2003,96.89,96.89,0.29,0.12
7/30/2003,96.07,96.07,0.28,0.12
7/29/2003,95.33,95.33,0.24,0.12
7/28/2003,95.06,95.06,0.25,0.12
7/25/2003,94.96,94.96,0.31,0.12
7/24/2003,95.34,95.34,0.38,0.12
7/23/2003,95.44,95.44,0.45,0.11
7/22/2003,96.38,96.38,0.45,0.1
7/21/2003,96.11,96.11,0.37,0.09
7/18/2003,96.86,96.86,0.33,0.09
7/17/2003,96.86,96.86,0.35,0.09
7/16/2003,96.72,96.72,0.38,0.09
7/15/2003,96.07,96.07,0.38,0.09
7/14/2003,96.07,96.07,0.34,0.09
7/11/2003,95.8,95.8,0.38,0.09
7/10/2003,95.39,95.39,0.34,0.09
7/9/2003,95.59,95.59,0.23,0.08
7/8/2003,95.82,95.82,0.23,0.09
7/7/2003,95.51,95.51,0.08,0.09
7/4/2003,94.55,94.55,,
7/3/2003,94.41,94.41,0.06,0.09
7/2/2003,94.12,94.12,0.02,0.09
7/1/2003,94.3,94.3,0.08,0.09
6/30/2003,94.73,94.73,0.09,0.08
6/27/2003,95.15,95.15,0.1,0.08
6/26/2003,94.97,94.97,0.08,0.08
6/25/2003,94.12,94.12,0.07,0.08
6/24/2003,94.39,94.39,0.08,0.08
6/23/2003,94.08,94.08,0.02,0.08
6/20/2003,94.04,94.04,0.1,0.09
6/19/2003,93.16,93.16,0.12,0.09
6/18/2003,93.17,93.17,0.15,0.09
6/17/2003,92.61,92.61,0.2,0.09
6/16/2003,92.4,92.4,0.19,0.09
6/13/2003,92.22,92.22,0.16,0.09
6/12/2003,92.9,92.9,0.18,0.09
6/11/2003,92.97,92.97,0.23,0.09
6/10/2003,93.56,93.56,0.2,0.09
6/9/2003,93.3,93.3,0.15,0.09
6/6/2003,93.48,93.48,0.26,0.09
6/5/2003,92.52,92.52,0.37,0.09
6/4/2003,93.73,93.73,0.31,0.09
6/3/2003,93.53,93.53,0.21,0.09
6/2/2003,93.34,93.34,0.22,0.09
5/30/2003,93.27,93.27,0.15,0.09
5/29/2003,92.71,92.71,0.13,0.09
5/28/2003,93.45,93.45,0.13,0.09
5/27/2003,92.72,92.72,0.16,0.09
5/26/2003,92.68,92.68,,
5/23/2003,93.05,93.05,0.25,0.09
5/22/2003,93.56,93.56,0.18,0.09
5/21/2003,93.54,93.54,0.19,0.09
5/20/2003,93.26,93.26,0.21,0.09
5/19/2003,93.78,93.78,0.09,0.09
5/16/2003,94.08,94.08,0.02,0.09
5/15/2003,95.22,95.22,0.05,0.09
5/14/2003,94.58,94.58,0.16,0.09
5/13/2003,94.72,94.72,0.19,0.09
5/12/2003,94.55,94.55,0.21,0.09
5/9/2003,94.98,94.98,0.12,0.09
5/8/2003,94.93,94.93,0.06,0.09
5/7/2003,95.58,95.58,0.13,0.09
5/6/2003,95.34,95.34,0.21,0.09
5/5/2003,96.37,96.37,0.14,0.1
5/2/2003,96.76,96.76,0.12,0.1
5/1/2003,96.7,96.7,0.08,0.1
4/30/2003,97.19,97.19,0.27,0.1
4/29/2003,98.02,98.02,0.27,0.1
4/28/2003,98.67,98.67,0.37,0.1
4/25/2003,98.36,98.36,0.42,0.1
4/24/2003,98.33,98.33,0.4,0.1
4/23/2003,98.78,98.78,0.4,0.1
4/22/2003,98.73,98.73,0.57,0.1
4/21/2003,99.59,99.59,0.66,0.1
4/18/2003,99.36,99.36,,
4/17/2003,99.3,99.3,0.68,0.1
4/16/2003,99.06,99.06,0.64,0.1
4/15/2003,99.76,99.76,0.65,0.1
4/14/2003,99.96,99.96,0.73,0.1
4/11/2003,100.18,100.18,0.78,0.1
4/10/2003,99.82,99.82,0.79,0.1
4/9/2003,100.16,100.16,0.83,0.1
4/8/2003,100.53,100.53,0.84,0.1
4/7/2003,101.04,101.04,0.85,0.1
4/4/2003,100.45,100.45,0.84,0.1
4/3/2003,100.34,100.34,0.83,0.1
4/2/2003,100.08,100.08,0.81,0.1
4/1/2003,99.15,99.15,0.74,0.09
3/31/2003,99.06,99.06,0.68,0.09
3/28/2003,99.96,99.96,0.69,0.09
3/27/2003,100.64,100.64,0.69,0.09
3/26/2003,100.61,100.61,0.68,0.09
3/25/2003,100.87,100.87,0.7,0.09
3/24/2003,100.98,100.98,0.63,0.09
3/21/2003,101.92,101.92,0.63,0.09
3/20/2003,101.15,101.15,0.65,0.09
3/19/2003,101.58,101.58,0.67,0.09
3/18/2003,100.86,100.86,0.67,0.09
3/17/2003,100.74,100.74,0.64,0.09
3/14/2003,99.99,99.99,0.66,0.08
3/13/2003,99.55,99.55,0.4,0.08
3/12/2003,98.16,98.16,0.34,0.08
3/11/2003,97.99,97.99,0.35,0.08
3/10/2003,97.85,97.85,0.39,0.08
3/7/2003,98.04,98.04,0.38,0.08
3/6/2003,98.31,98.31,0.39,0.08
3/5/2003,98.28,98.28,0.47,0.08
3/4/2003,99.13,99.13,0.52,0.08
3/3/2003,99.1,99.1,0.5,0.08
2/28/2003,99.71,99.71,0.54,0.08
2/27/2003,99.81,99.81,0.44,0.08
2/26/2003,99.62,99.62,0.4,0.08
2/25/2003,99.83,99.83,0.4,0.08
2/24/2003,99.66,99.66,0.35,0.08
2/21/2003,100.09,100.09,0.41,0.08
2/20/2003,99.55,99.55,0.35,0.08
2/19/2003,100,100,0.35,0.08
2/18/2003,100.53,100.53,0.31,0.08
2/17/2003,100.38,100.38,,
2/14/2003,100.04,100.04,0.23,0.07
2/13/2003,99.59,99.59,0.34,0.07
2/12/2003,100.51,100.51,0.35,0.07
2/11/2003,100.39,100.39,0.33,0.07
2/10/2003,100.27,100.27,0.27,0.07
2/7/2003,99.57,99.57,0.21,0.07
2/6/2003,99.46,99.46,0.24,0.07
2/5/2003,99.65,99.65,0.33,0.07
2/4/2003,99.14,99.14,0.29,0.07
2/3/2003,99.9,99.9,0.17,0.07
1/31/2003,99.91,99.91,0.02,0.07
1/30/2003,99.52,99.52,0.45,0.07
1/29/2003,99.28,99.28,0.46,0.08
1/28/2003,99.48,99.48,0.42,0.08
1/27/2003,99.26,99.26,0.46,0.08
1/24/2003,99.22,99.22,0.4,0.08
1/23/2003,99.86,99.86,0.43,0.08
1/22/2003,100.23,100.23,0.45,0.08
1/21/2003,100.23,100.23,0.45,0.08
1/20/2003,100.43,100.43,,
1/17/2003,100.55,100.55,0.46,0.08
1/16/2003,100.79,100.79,0.4,0.08
1/15/2003,101.34,101.34,0.46,0.07
1/14/2003,101.21,101.21,0.46,0.08
1/13/2003,101.47,101.47,0.51,0.08
1/10/2003,101.23,101.23,0.51,0.08
1/9/2003,101.94,101.94,0.5,0.08
1/8/2003,101.87,101.87,0.48,0.08
1/7/2003,102.57,102.57,0.48,0.07
1/6/2003,101.97,101.97,0.5,0.07
1/3/2003,102.47,102.47,0.5,0.08
1/2/2003,102.98,102.98,0.2,0.08
1/1/2003,102.01,102.01,,
12/31/2002,101.85,101.85,0.15,0.07
12/30/2002,102.01,102.01,0.2,0.07
12/27/2002,102.41,102.41,0.15,0.07
12/26/2002,102.82,102.82,0.29,0.07
12/25/2002,103.14,103.14,,
12/24/2002,103.25,103.25,0.24,0.07
12/23/2002,103.64,103.64,0.23,0.07
12/20/2002,103.46,103.46,0.19,0.07
12/19/2002,103.48,103.48,0.19,0.07
12/18/2002,103.63,103.63,0.28,0.07
12/17/2002,103.51,103.51,0.22,0.07
12/16/2002,104.06,104.06,0.17,0.07
12/13/2002,103.98,103.98,0.09,0.07
12/12/2002,104.51,104.51,0.12,0.07
12/11/2002,105.35,105.35,0.12,0.07
12/10/2002,105.37,105.37,0.11,0.07
12/9/2002,105.24,105.24,0.04,0.07
12/6/2002,105.36,105.36,0.23,0.07
12/5/2002,106.1,106.1,0.38,0.07
12/4/2002,106.14,106.14,0.31,0.07
12/3/2002,106.37,106.37,0.29,0.07
12/2/2002,106.35,106.35,0.29,0.07
11/29/2002,106.41,106.41,0.13,0.07
11/28/2002,106.54,106.54,,
11/27/2002,106.77,106.77,0.12,0.07
11/26/2002,106.53,106.53,0.14,0.07
11/25/2002,106.54,106.54,0.16,0.07
11/22/2002,106.12,106.12,0.26,0.07
11/21/2002,105.81,105.81,0.27,0.07
11/20/2002,105.87,105.87,0.19,0.07
11/19/2002,105.67,105.67,0.24,0.07
11/18/2002,105.2,105.2,0.3,0.07
11/15/2002,105.04,105.04,0.27,0.07
11/14/2002,105.21,105.21,0.23,0.07
11/13/2002,105.1,105.1,0.38,0.07
11/12/2002,104.66,104.66,0.34,0.07
11/11/2002,104.57,104.57,0.56,0.07
11/8/2002,104.5,104.5,0.54,0.08
11/7/2002,104.97,104.97,0.46,0.07
11/6/2002,105.6,105.6,0.51,0.07
11/5/2002,105.87,105.87,0.61,0.07
11/4/2002,106.12,106.12,0.61,0.07
11/1/2002,106.08,106.08,0.65,0.07
10/31/2002,106.64,106.64,0.5,0.07
10/30/2002,107.07,107.07,0.51,0.07
10/29/2002,107.07,107.07,0.47,0.07
10/28/2002,107.16,107.16,0.46,0.08
10/25/2002,107.92,107.92,0.49,0.08
10/24/2002,107.91,107.91,0.49,0.08
10/23/2002,108,108,0.48,0.08
10/22/2002,107.94,107.94,0.48,0.08
10/21/2002,108.23,108.23,0.53,0.08
10/18/2002,108.52,108.52,0.5,0.08
10/17/2002,108.37,108.37,0.45,0.08
10/16/2002,107.63,107.63,0.49,0.08
10/15/2002,107.78,107.78,0.42,0.08
10/14/2002,107.15,107.15,0.4,0.07
10/11/2002,107.25,107.25,0.43,0.07
10/10/2002,107.2,107.2,0.41,0.08
10/9/2002,106.94,106.94,0.36,0.08
10/8/2002,108.07,108.07,0.32,0.07
10/7/2002,107.55,107.55,0.35,0.07
10/4/2002,107.6,107.6,0.43,0.07
10/3/2002,106.97,106.97,0.47,0.08
10/2/2002,107.16,107.16,0.5,0.08
10/1/2002,107.07,107.07,0.6,0.08
9/30/2002,106.87,106.87,0.7,0.08
9/27/2002,107.53,107.53,0.73,0.08
9/26/2002,107.68,107.68,0.76,0.08
9/25/2002,107.79,107.79,0.75,0.08
9/24/2002,107.52,107.52,0.71,0.08
9/23/2002,107.86,107.86,0.69,0.08
9/20/2002,107.53,107.53,0.69,0.07
9/19/2002,107,107,0.69,0.07
9/18/2002,107.76,107.76,0.63,0.07
9/17/2002,108.33,108.33,0.67,0.07
9/16/2002,108.24,108.24,0.7,0.09
9/13/2002,108.06,108.06,0.72,0.09
9/12/2002,107.16,107.16,0.68,0.09
9/11/2002,107.62,107.62,0.53,0.09
9/10/2002,107.52,107.52,0.53,0.09
9/9/2002,107.1,107.1,0.53,0.09
9/6/2002,106.84,106.84,0.49,0.09
9/5/2002,105.98,105.98,0.56,0.09
9/4/2002,106.1,106.1,0.46,0.09
9/3/2002,105.57,105.57,0.43,0.09
9/2/2002,106.69,106.69,,
8/30/2002,106.98,106.98,0.29,0.08
8/29/2002,106.7,106.7,0.31,0.08
8/28/2002,107.08,107.08,0.38,0.08
8/27/2002,106.77,106.77,0.35,0.08
8/26/2002,107.86,107.86,0.33,0.08
8/23/2002,107.97,107.97,0.35,0.08
8/22/2002,108.13,108.13,0.38,0.08
8/21/2002,107.14,107.14,0.4,0.08
8/20/2002,107.31,107.31,0.14,0.08
8/19/2002,107.52,107.52,-0.07,0.08
8/16/2002,106.72,106.72,-0.11,0.08
8/15/2002,106.72,106.72,-0.06,0.08
8/14/2002,106.79,106.79,-0.02,0.08
8/13/2002,107.11,107.11,-0.04,0.08
8/12/2002,107.41,107.41,-0.04,0.08
8/9/2002,108.21,108.21,-0.05,0.08
8/8/2002,108.66,108.66,-0.1,0.08
8/7/2002,107.85,107.85,-0.07,0.08
8/6/2002,108.69,108.69,-0.22,0.08
8/5/2002,107.27,107.27,-0.15,0.07
8/2/2002,106.67,106.67,-0.13,0.08
8/1/2002,107.02,107.02,-0.08,0.08
7/31/2002,107.41,107.41,-0.09,0.08
7/30/2002,106.8,106.8,-0.09,0.08
7/29/2002,107.1,107.1,-0.17,0.08
7/26/2002,106.61,106.61,-0.31,0.07
7/25/2002,105.12,105.12,-0.32,0.07
7/24/2002,105.52,105.52,-0.17,0.07
7/23/2002,106.66,106.66,-0.02,0.09
7/22/2002,104.75,104.75,0.08,0.1
7/19/2002,104.06,104.06,0.09,0.11
7/18/2002,104.47,104.47,0.15,0.11
7/17/2002,104.42,104.42,0.16,0.11
7/16/2002,104.49,104.49,0.14,0.11
7/15/2002,104.67,104.67,0.25,0.11
7/12/2002,105.89,105.89,0.27,0.11
7/11/2002,105.72,105.72,0.26,0.12
7/10/2002,106.01,106.01,0.42,0.11
7/9/2002,105.65,105.65,0.39,0.12
7/8/2002,106.3,106.3,0.38,0.12
7/5/2002,107.67,107.67,0.2,0.11
7/4/2002,107.34,107.34,,
7/3/2002,107.05,107.05,0.2,0.11
7/2/2002,106.8,106.8,0.34,0.11
7/1/2002,106.51,106.51,0.49,0.12
6/28/2002,106.11,106.11,0.51,0.12
6/27/2002,106.37,106.37,0.51,0.12
6/26/2002,106.56,106.56,0.61,0.12
6/25/2002,107.57,107.57,0.58,0.12
6/24/2002,108.21,108.21,0.55,0.12
6/21/2002,108.19,108.19,0.48,0.12
6/20/2002,108.94,108.94,0.5,0.12
6/19/2002,109.67,109.67,0.43,0.12
6/18/2002,110.2,110.2,0.52,0.12
6/17/2002,110.85,110.85,0.56,0.12
6/14/2002,110.76,110.76,0.37,0.12
6/13/2002,111.15,111.15,0.41,0.12
6/12/2002,111,111,0.35,0.12
6/11/2002,110.78,110.78,0.52,0.12
6/10/2002,111.1,111.1,0.52,0.12
6/7/2002,110.99,110.99,0.55,0.12
6/6/2002,110.83,110.83,0.54,0.12
6/5/2002,111.34,111.34,0.64,0.12
6/4/2002,111.09,111.09,0.63,0.12
6/3/2002,111.3,111.3,0.57,0.12
5/31/2002,111.81,111.81,0.6,0.11
5/30/2002,111.17,111.17,0.58,0.11
5/29/2002,111.49,111.49,0.51,0.11
5/28/2002,112.1,112.1,0.52,0.11
5/27/2002,113,113,,
5/24/2002,112.8,112.8,0.54,0.11
5/23/2002,112.79,112.79,0.53,0.11
5/22/2002,112.33,112.33,0.52,0.11
5/21/2002,112.8,112.8,0.54,0.1
5/20/2002,112.82,112.82,0.54,0.1
5/17/2002,113,113,0.56,0.1
5/16/2002,114.13,114.13,0.56,0.1
5/15/2002,114.12,114.12,0.58,0.1
5/14/2002,115.09,115.09,0.49,0.1
5/13/2002,114.15,114.15,0.4,0.1
5/10/2002,113.95,113.95,0.37,0.1
5/9/2002,114.52,114.52,0.38,0.1
5/8/2002,114.91,114.91,0.04,0.09
5/7/2002,113.92,113.92,0.06,0.09
5/6/2002,113.66,113.66,0.13,0.08
5/3/2002,113.59,113.59,0.07,0.09
5/2/2002,114.87,114.87,0.08,0.09
5/1/2002,114.54,114.54,0.17,0.09
4/30/2002,115.19,115.19,0.11,0.09
4/29/2002,114.89,114.89,0.1,0.09
4/26/2002,115.04,115.04,0.01,0.08
4/25/2002,115.45,115.45,0.04,0.08
4/24/2002,116.15,116.15,0.03,0.08
4/23/2002,116.57,116.57,0.05,0.07
4/22/2002,116.43,116.43,0.08,0.07
4/19/2002,116.29,116.29,0.07,0.07
4/18/2002,116.39,116.39,0.07,0.07
4/17/2002,116.6,116.6,0.13,0.07
4/16/2002,117.37,117.37,0.27,0.07
4/15/2002,117.64,117.64,0.27,0.08
4/12/2002,117.74,117.74,0.21,0.08
4/11/2002,117.37,117.37,0.18,0.08
4/10/2002,117.51,117.51,0.17,0.08
4/9/2002,117.59,117.59,0.12,0.09
4/8/2002,118.2,118.2,0.05,0.09
4/5/2002,117.69,117.69,0.18,0.09
4/4/2002,117.94,117.94,0.18,0.09
4/3/2002,117.68,117.68,0.03,0.08
4/2/2002,117.92,117.92,0.05,0.08
4/1/2002,117.77,117.77,-0.07,0.08
3/29/2002,118.63,118.63,,
3/28/2002,118.62,118.62,0.01,0.08
3/27/2002,118.54,118.54,0.02,0.08
3/26/2002,118.14,118.14,0.01,0.07
3/25/2002,118.1,118.1,0,0.07
3/22/2002,118.05,118.05,0.13,0.07
3/21/2002,117.52,117.52,0.08,0.07
3/20/2002,117.22,117.22,-0.04,0.07
3/19/2002,117.5,117.5,0.04,0.07
3/18/2002,117.5,117.5,0.08,0.07
3/15/2002,117.22,117.22,0.05,0.06
3/14/2002,117.29,117.29,0.05,0.06
3/13/2002,117.96,117.96,0.1,0.06
3/12/2002,117.8,117.8,0.11,0.06
3/11/2002,117.73,117.73,0.07,0.06
3/8/2002,117.99,117.99,0.07,0.06
3/7/2002,116.8,116.8,0.03,0.06
3/6/2002,117.96,117.96,0.08,0.06
3/5/2002,118.57,118.57,0.02,0.06
3/4/2002,118.81,118.81,0.29,0.06
3/1/2002,119.4,119.4,0.27,0.07
2/28/2002,119.16,119.16,0.31,0.07
2/27/2002,119.57,119.57,0.32,0.07
2/26/2002,119.82,119.82,0.4,0.07
2/25/2002,119.13,119.13,0.34,0.07
2/22/2002,118.48,118.48,0.39,0.07
2/21/2002,119.16,119.16,0.45,0.07
2/20/2002,118.93,118.93,0.43,0.07
2/19/2002,118.36,118.36,0.4,0.07
2/18/2002,118.76,118.76,,
2/15/2002,118.6,118.6,0.42,0.07
2/14/2002,118.43,118.43,0.43,0.07
2/13/2002,118.8,118.8,0.33,0.07
2/12/2002,118.25,118.25,0.36,0.07
2/11/2002,118.44,118.44,0.47,0.07
2/8/2002,118.98,118.98,0.57,0.07
2/7/2002,119.07,119.07,0.54,0.07
2/6/2002,119.3,119.3,0.53,0.06
2/5/2002,119.4,119.4,0.55,0.06
2/4/2002,118.9,118.9,0.43,0.06
2/1/2002,119.79,119.79,0.44,0.06
1/31/2002,120.24,120.24,0.41,0.06
1/30/2002,119.73,119.73,0.21,0.06
1/29/2002,119.62,119.62,0.15,0.06
1/28/2002,120.04,120.04,0.14,0.06
1/25/2002,119.85,119.85,0.11,0.06
1/24/2002,118.64,118.64,0.09,0.06
1/23/2002,118.47,118.47,-0.01,0.05
1/22/2002,117.75,117.75,0.06,0.05
1/21/2002,117.66,117.66,,
1/18/2002,117.51,117.51,0.04,0.06
1/17/2002,117.85,117.85,0.05,0.05
1/16/2002,117.59,117.59,0.11,0.05
1/15/2002,117.29,117.29,0.04,0.06
1/14/2002,116.64,116.64,-0.07,0.06
1/11/2002,116.64,116.64,-0.19,0.06
1/10/2002,116.88,116.88,-0.18,0.06
1/9/2002,117.01,117.01,-0.16,0.06
1/8/2002,116.83,116.83,-0.15,0.07
1/7/2002,116.33,116.33,-0.18,0.07
1/4/2002,116.33,116.33,-0.18,0.07
1/3/2002,116.11,116.11,-0.15,0.07
1/2/2002,115.79,115.79,-0.05,0.07
1/1/2002,116.68,116.68,,
12/31/2001,116.75,116.75,-0.12,0.08
12/28/2001,117.26,117.26,-0.12,0.07
12/27/2001,117.57,117.57,-0.11,0.07
12/26/2001,117.85,117.85,0.03,0.07
12/25/2001,117.93,117.93,,
12/24/2001,117.94,117.94,0.05,0.07
12/21/2001,116.98,116.98,0.01,0.07
